round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114637379|45|5,5,114637379,45,2026-05-09,1,1941,11,13,3,539.7920,539.7920,232.6340,0.0000,43.096968,41.5225,49.0720,1.1818,0,1,55,2100001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|46|5,5,114637379,46,2026-05-09,1,1941,19,24,7,1703.4835,1703.4835,716.3819,0.0000,42.053941,70.9785,89.6570,1.2632,0,1,171,2100002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|47|5,5,114637379,47,2026-05-09,1,1941,20,21,3,2257.1903,2257.1903,454.7236,0.0000,20.145559,107.4853,112.8595,1.0500,0,1,190,2100003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|48|5,5,114637379,48,2026-05-09,1,1941,24,27,3,1726.4896,1726.4896,730.1210,0.0000,42.289334,63.9441,71.9371,1.1250,0,1,276,2100004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|49|5,5,114637379,49,2026-05-09,1,1941,23,27,5,4052.4858,4052.4858,3098.9309,0.0000,76.469877,150.0921,176.1950,1.1739,0,1,253,2100005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|5|5,5,114637379,5,2026-05-09,1,2261,8,11,4,388.4491,366.8219,246.4253,0.0000,67.178462,35.3136,48.5561,1.3750,1,1,28,2100006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|50|5,5,114637379,50,2026-05-09,1,1941,13,13,2,733.9455,733.9455,-270.3749,0.0000,-36.838553,56.4573,56.4573,1.0000,0,1,78,2100007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|51|5,5,114637379,51,2026-05-09,1,1941,16,17,3,5802.5229,5802.5229,-5646.9827,0.0000,-97.319437,341.3249,362.6577,1.0625,0,1,120,2100008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|6|5,5,114637379,6,2026-05-09,1,2261,10,12,4,110.2272,110.2272,-50.4125,0.0000,-45.735062,9.1856,11.0227,1.2000,0,1,45,2100009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
114637379|7|5,5,114637379,7,2026-05-09,1,2261,8,11,5,142.3811,142.3811,76.6484,0.0000,53.833282,12.9437,17.7976,1.3750,0,1,28,2100010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,211
