round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1293628|5|902,902,1293628,5,2026-07-20,1,-1,7,9,4,854.9174,854.9174,583.1782,1.5641,68.214573,94.9908,122.1311,1.2857,0,1,21,5290001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293628|50|902,902,1293628,50,2026-07-20,1,-1,5,8,5,849.9632,849.9632,773.9427,0.0000,91.056031,106.2454,169.9926,1.6000,0,1,10,5290002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293628|51|902,902,1293628,51,2026-07-20,1,-1,5,10,7,1982.5859,1982.5859,-1487.9614,5.3346,-75.051546,198.2586,396.5172,2.0000,0,1,10,5290003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293628|6|902,902,1293628,6,2026-07-20,1,-1,1,1,1,379.0176,379.0176,379.0176,1.1371,100.000000,379.0176,379.0176,1.0000,0,0,0,5290004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293628|7|902,902,1293628,7,2026-07-20,1,-1,1,1,1,379.0176,379.0176,379.0176,1.1371,100.000000,379.0176,379.0176,1.0000,0,0,0,5290005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293628|8|902,902,1293628,8,2026-07-20,1,-1,3,3,2,644.0789,644.0789,113.9563,1.1371,17.692903,214.6930,214.6930,1.0000,0,1,3,5290006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293628|9|902,902,1293628,9,2026-07-20,1,-1,11,12,3,1054.0445,1054.0445,106.5985,2.2047,10.113285,87.8370,95.8222,1.0909,0,1,55,5290007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|1|902,902,1293660,1,2026-07-20,1,-1,1,1,1,50.0000,50.0000,50.0000,0.0000,100.000000,50.0000,50.0000,1.0000,0,0,0,5290008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|10|902,902,1293660,10,2026-07-20,1,-1,3,3,2,306.4419,0.0000,0.0000,0.0000,,102.1473,102.1473,1.0000,3,1,3,5290009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|12|902,902,1293660,12,2026-07-20,1,-1,1,1,1,1.0220,0.0000,0.0000,0.0000,,1.0220,1.0220,1.0000,1,0,0,5290010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|13|902,902,1293660,13,2026-07-20,1,-1,1,1,1,1.0220,1.0220,-0.9709,0.0000,-95.000000,1.0220,1.0220,1.0000,0,0,0,5290011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|16|902,902,1293660,16,2026-07-20,1,-1,7,7,2,443.2587,0.0000,0.0000,0.0000,,63.3227,63.3227,1.0000,7,1,21,5290012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|17|902,902,1293660,17,2026-07-20,1,-1,5,5,2,323.4968,323.4968,-311.6206,0.0000,-96.328811,64.6994,64.6994,1.0000,0,1,10,5290013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|18|902,902,1293660,18,2026-07-20,1,-1,10,11,3,2195.2148,2195.2148,1598.1811,0.0000,72.802949,199.5650,219.5215,1.1000,0,1,45,5290014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|19|902,902,1293660,19,2026-07-20,1,-1,10,12,4,1124.3205,1124.3205,-819.6073,2.1353,-72.898014,93.6934,112.4320,1.2000,0,1,45,5290015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|20|902,902,1293660,20,2026-07-20,1,-1,20,20,3,2799.6581,86.6326,-693.0607,0.0000,-800.000000,139.9829,139.9829,1.0000,19,1,190,5290016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
1293660|21|902,902,1293660,21,2026-07-20,1,-1,16,16,2,1181.8375,1181.8375,-329.4517,0.6654,-27.876223,73.8648,73.8648,1.0000,0,1,120,5290017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,530
