round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114595577|20|8,8,114595577,20,2026-04-01,1,1704,10,10,3,827.2922,827.2922,-207.3240,1.5081,-25.060548,82.7292,82.7292,1.0000,0,1,45,450001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|21|8,8,114595577,21,2026-04-01,1,1704,7,8,4,688.7613,688.7613,-75.4392,3.9234,-10.952878,86.0952,98.3945,1.1429,0,1,21,450002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|22|8,8,114595577,22,2026-04-01,1,1704,13,13,3,902.7206,902.7206,-954.6769,1.9390,-105.755524,69.4400,69.4400,1.0000,0,1,78,450003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|23|8,8,114595577,23,2026-04-01,1,1704,12,13,4,1534.8007,1534.8007,-482.1258,6.6826,-31.412925,118.0616,127.9001,1.0833,0,1,66,450004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|24|8,8,114595577,24,2026-04-01,1,1704,19,22,5,2077.7029,2077.7029,-603.0949,5.8624,-29.027002,94.4410,109.3528,1.1579,0,1,171,450005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|25|8,8,114595577,25,2026-04-01,1,1704,11,12,4,1135.0170,1135.0170,863.6965,2.1077,76.095471,94.5847,103.1834,1.0909,0,1,55,450006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|26|8,8,114595577,26,2026-04-01,1,1704,19,21,7,4992.9105,4992.9105,4709.3203,3.8364,94.320143,237.7576,262.7848,1.1053,0,1,171,450007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|27|8,8,114595577,27,2026-04-01,1,1704,14,14,3,2160.6971,2160.6971,1756.0348,3.4755,81.271681,154.3355,154.3355,1.0000,0,1,91,450008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|28|8,8,114595577,28,2026-04-01,1,1704,21,22,4,3723.9410,3723.9410,402.8040,5.1707,10.816605,169.2700,177.3305,1.0476,0,1,210,450009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|29|8,8,114595577,29,2026-04-01,1,1704,14,17,6,1851.2514,1851.2514,877.8660,5.1707,47.420141,108.8971,132.2322,1.2143,0,1,91,450010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|3|8,8,114595577,3,2026-04-01,1,1704,7,7,2,632.1134,632.1134,-579.9524,0.0000,-91.748161,90.3019,90.3019,1.0000,0,1,21,450011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|30|8,8,114595577,30,2026-04-01,1,1704,17,19,4,2617.8557,2617.8557,1237.8609,3.8781,47.285297,137.7819,153.9915,1.1176,0,1,136,450012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|31|8,8,114595577,31,2026-04-01,1,1704,12,14,4,2062.2926,1407.8938,47.7768,0.0000,3.393494,147.3066,171.8577,1.1667,0,1,66,450013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|32|8,8,114595577,32,2026-04-01,1,1704,12,15,4,1806.0394,10.7368,10.7368,0.0000,100.000000,120.4026,150.5033,1.2500,12,1,66,450014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|33|8,8,114595577,33,2026-04-01,1,1704,9,10,3,1647.5536,1254.9142,-26.4596,0.0000,-2.108478,164.7554,183.0615,1.1111,0,1,36,450015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|34|8,8,114595577,34,2026-04-01,1,1704,15,16,3,2605.7223,2605.7223,-23.6107,0.0000,-0.906111,162.8576,173.7148,1.0667,0,1,105,450016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|35|8,8,114595577,35,2026-04-01,1,1704,14,18,5,1453.0599,1453.0599,188.6568,0.0000,12.983418,80.7255,103.7900,1.2857,0,1,91,450017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|36|8,8,114595577,36,2026-04-01,1,1704,11,12,3,1427.7255,1427.7255,-10.6650,0.0000,-0.746992,118.9771,129.7932,1.0909,0,1,55,450018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|37|8,8,114595577,37,2026-04-01,1,1704,11,14,4,1956.3728,1956.3728,1757.8508,0.0000,89.852545,139.7409,177.8521,1.2727,0,1,55,450019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|38|8,8,114595577,38,2026-04-01,1,1704,6,7,3,2118.8363,2118.8363,585.3380,0.0000,27.625448,302.6909,353.1394,1.1667,0,1,15,450020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|39|8,8,114595577,39,2026-04-01,1,1704,17,18,3,2326.2491,2326.2491,-836.5142,0.3373,-35.959786,129.2361,136.8382,1.0588,0,1,136,450021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|4|8,8,114595577,4,2026-04-01,1,1704,8,9,3,785.2647,785.2647,679.1506,0.0000,86.486840,87.2516,98.1581,1.1250,0,1,28,450022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|40|8,8,114595577,40,2026-04-01,1,1704,13,15,4,2296.7530,1975.6706,899.2252,0.1687,45.514936,153.1169,176.6733,1.1538,0,1,78,450023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|41|8,8,114595577,41,2026-04-01,1,1704,6,7,3,281.9648,281.9648,53.6676,0.3373,19.033431,40.2807,46.9941,1.1667,0,1,15,450024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|42|8,8,114595577,42,2026-04-01,1,1704,8,9,3,1445.7027,2.6176,2.6176,0.0000,100.000000,160.6336,180.7128,1.1250,8,1,28,450025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|43|8,8,114595577,43,2026-04-01,1,1304,5,6,3,805.3032,805.3032,543.5436,0.0000,67.495527,134.2172,161.0606,1.2000,0,1,10,450026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|44|8,8,114595577,44,2026-04-01,1,1304,8,10,4,1426.2648,1426.2648,1070.2718,0.3373,75.040190,142.6265,178.2831,1.2500,0,1,28,450027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|45|8,8,114595577,45,2026-04-01,1,1304,8,8,2,298.7620,0.0000,0.0000,0.0000,,37.3452,37.3452,1.0000,8,1,28,450028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|46|8,8,114595577,46,2026-04-01,1,1304,13,19,7,1696.0075,1696.0075,-699.1633,1.0897,-41.224073,89.2636,130.4621,1.4615,0,1,78,450029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|47|8,8,114595577,47,2026-04-01,1,1304,7,8,4,870.1654,870.1654,-514.6107,0.0000,-59.139405,108.7707,124.3093,1.1429,0,1,21,450030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|5|8,8,114595577,5,2026-04-01,1,1704,7,7,2,735.0138,735.0138,-212.9848,3.7948,-28.976973,105.0020,105.0020,1.0000,0,1,21,450031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|6|8,8,114595577,6,2026-04-01,1,1704,7,7,2,319.7756,319.7756,-127.3872,0.0000,-39.836427,45.6822,45.6822,1.0000,0,1,21,450032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|7|8,8,114595577,7,2026-04-01,1,1704,8,10,4,1555.2268,1555.2268,1529.2268,0.0843,98.328218,155.5227,194.4034,1.2500,0,1,28,450033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
114595577|8|8,8,114595577,8,2026-04-01,1,1704,5,5,1,494.4810,494.4810,494.4810,0.0000,100.000000,98.8962,98.8962,1.0000,0,1,10,450034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,46
