round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114691724|31|7,7,114691724,31,2026-06-28,1,1094,12,13,3,500.3024,500.3024,-151.7819,0.0299,-30.338027,38.4848,41.6919,1.0833,0,1,66,4310001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|32|7,7,114691724,32,2026-06-28,1,1094,20,21,3,1403.2347,3.2225,3.2225,0.0000,100.000000,66.8207,70.1617,1.0500,20,1,190,4310002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|33|7,7,114691724,33,2026-06-28,1,1094,19,20,3,967.5944,967.5944,221.2546,0.0000,22.866457,48.3797,50.9260,1.0526,0,1,171,4310003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|34|7,7,114691724,34,2026-06-28,1,1094,22,22,2,822.7265,822.7265,-107.2040,0.0000,-13.030329,37.3967,37.3967,1.0000,0,1,231,4310004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|35|7,7,114691724,35,2026-06-28,1,1094,17,17,2,898.8406,898.8406,-168.6257,0.4306,-18.760353,52.8730,52.8730,1.0000,0,1,136,4310005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|36|7,7,114691724,36,2026-06-28,1,1094,16,17,3,524.4614,524.4614,137.8652,0.0000,26.287008,30.8507,32.7788,1.0625,0,1,120,4310006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|37|7,7,114691724,37,2026-06-28,1,1094,18,27,8,712.5284,712.5284,250.9599,0.0000,35.221042,26.3899,39.5849,1.5000,0,1,153,4310007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|38|7,7,114691724,38,2026-06-28,1,1094,16,18,4,639.4161,639.4161,-116.6967,0.0000,-18.250510,35.5231,39.9635,1.1250,0,1,120,4310008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|39|7,7,114691724,39,2026-06-28,1,1094,17,18,3,900.4280,900.4280,263.9851,0.8309,29.317735,50.0238,52.9664,1.0588,0,1,136,4310009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|4|7,7,114691724,4,2026-06-28,1,529,6,9,5,196.5049,18.6943,-56.0829,0.0000,-300.000000,21.8339,32.7508,1.5000,6,1,15,4310010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|40|7,7,114691724,40,2026-06-28,1,1094,12,13,3,503.0462,503.0462,-68.9660,0.0000,-13.709672,38.6959,41.9205,1.0833,0,1,66,4310011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|41|7,7,114691724,41,2026-06-28,1,1094,11,14,6,620.1990,620.1990,-359.8233,0.0000,-58.017401,44.2999,56.3817,1.2727,0,1,55,4310012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|42|7,7,114691724,42,2026-06-28,1,462,9,9,2,539.7807,539.7807,-386.6617,0.0000,-71.633104,59.9756,59.9756,1.0000,0,1,36,4310013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
114691724|43|7,7,114691724,43,2026-06-28,1,462,14,16,4,1098.9043,1098.9043,-654.1878,2.4540,-59.530914,68.6815,78.4932,1.1429,0,1,91,4310014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,432
