round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114597374|47|31,31,114597374,47,2026-04-02,1,2220,9,10,2,1540.7296,1500.7296,1135.7834,0.0000,75.682084,154.0730,171.1922,1.1111,1,1,36,480001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597374|48|31,31,114597374,48,2026-04-02,1,2220,3,3,2,91.5513,91.5513,-81.8694,0.0000,-89.424643,30.5171,30.5171,1.0000,0,1,3,480002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597374|5|31,31,114597374,5,2026-04-02,1,2232,4,5,3,22.6567,17.4215,-3.6609,0.0000,-21.013562,4.5313,5.6642,1.2500,1,1,6,480003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597374|6|31,31,114597374,6,2026-04-02,1,2232,8,10,5,108.1140,108.1140,-65.7087,0.0000,-60.777269,10.8114,13.5142,1.2500,0,1,28,480004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597374|7|31,31,114597374,7,2026-04-02,1,2232,6,8,4,104.7321,104.7321,-194.7354,0.0000,-185.936583,13.0915,17.4554,1.3333,0,1,15,480005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597374|8|31,31,114597374,8,2026-04-02,1,2232,12,16,7,988.6518,988.6518,-847.6304,0.0000,-85.735991,61.7907,82.3876,1.3333,0,1,66,480006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597374|9|31,31,114597374,9,2026-04-02,1,2232,23,29,6,1190.7974,1190.7974,741.9570,1.6866,62.307579,41.0620,51.7738,1.2609,0,1,253,480007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|1|31,31,114597406,1,2026-04-02,1,2220,4,4,2,81.1455,81.1455,-71.9839,0.0000,-88.709677,20.2864,20.2864,1.0000,0,1,6,480008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|10|31,31,114597406,10,2026-04-02,1,2220,6,6,2,83.5759,83.5759,-5.9888,0.0000,-7.165683,13.9293,13.9293,1.0000,0,1,15,480009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|11|31,31,114597406,11,2026-04-02,1,2220,7,12,7,358.7002,61.1389,23.1906,0.0000,37.931034,29.8917,51.2429,1.7143,7,1,21,480010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|12|31,31,114597406,12,2026-04-02,1,2220,11,18,7,577.5225,577.5225,-18.9337,0.1138,-3.278440,32.0846,52.5020,1.6364,0,1,55,480011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|13|31,31,114597406,13,2026-04-02,1,2220,12,22,7,614.9325,614.9325,525.4172,0.1328,85.443067,27.9515,51.2444,1.8333,0,1,66,480012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|14|31,31,114597406,14,2026-04-02,1,2220,12,23,8,521.4498,521.4498,-265.3152,0.1012,-50.880296,22.6717,43.4541,1.9167,0,1,66,480013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|15|31,31,114597406,15,2026-04-02,1,2220,10,26,8,501.8233,501.8233,-252.9224,0.0000,-50.400688,19.3009,50.1823,2.6000,0,1,45,480014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|16|31,31,114597406,16,2026-04-02,1,2220,19,31,8,1261.5256,1261.5256,661.5256,0.0759,52.438540,40.6944,66.3961,1.6316,0,1,171,480015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|17|31,31,114597406,17,2026-04-02,1,2232,15,26,8,680.7777,680.7777,-67.2597,0.0000,-9.879834,26.1838,45.3852,1.7333,0,1,105,480016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|18|31,31,114597406,18,2026-04-02,1,2232,13,24,8,512.4591,512.4591,-3.4620,0.0000,-0.675557,21.3525,39.4199,1.8462,0,1,78,480017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|19|31,31,114597406,19,2026-04-02,1,2232,7,13,8,695.1298,695.1298,385.8069,0.0000,55.501417,53.4715,99.3043,1.8571,0,1,21,480018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|2|31,31,114597406,2,2026-04-02,1,2220,2,2,1,13.6681,13.6681,-12.9847,0.0000,-95.000000,6.8341,6.8341,1.0000,0,1,1,480019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|20|31,31,114597406,20,2026-04-02,1,2232,11,14,5,1357.6718,1357.6718,-750.6595,0.0000,-55.290204,96.9766,123.4247,1.2727,0,1,55,480020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|21|31,31,114597406,21,2026-04-02,1,2232,8,11,5,835.0707,835.0707,255.9808,0.0000,30.653791,75.9155,104.3838,1.3750,0,1,28,480021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|22|31,31,114597406,22,2026-04-02,1,2232,7,7,2,544.5893,544.5893,437.6104,0.0000,80.356042,77.7985,77.7985,1.0000,0,1,21,480022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
114597406|23|31,31,114597406,23,2026-04-02,1,2232,12,18,7,602.7766,602.7766,-408.1953,0.0000,-67.719166,33.4876,50.2314,1.5000,0,1,66,480023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,49
