round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114601483|51|1,1,114601483,51,2026-04-06,1,2153,22,28,6,2541.8331,2541.8331,211.3024,0.0000,8.312992,90.7798,115.5379,1.2727,0,1,231,640001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601483|52|1,1,114601483,52,2026-04-06,1,2153,24,32,6,3437.2668,3437.2668,-300.0878,1.8974,-8.730420,107.4146,143.2195,1.3333,0,1,276,640002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601483|6|1,1,114601483,6,2026-04-06,1,2121,7,12,5,3684.3834,3684.3834,-3488.5420,0.0000,-94.684554,307.0320,526.3405,1.7143,0,1,21,640003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601483|7|1,1,114601483,7,2026-04-06,1,2121,18,22,6,6037.6941,6037.6941,2066.3930,1.8552,34.224871,274.4406,335.4275,1.2222,0,1,153,640004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601483|8|1,1,114601483,8,2026-04-06,1,2121,14,16,4,3095.6188,3095.6188,-2828.0100,2.0661,-91.355240,193.4762,221.1156,1.1429,0,1,91,640005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601483|9|1,1,114601483,9,2026-04-06,1,2121,23,29,6,3187.4652,3187.4652,2407.2929,4.5866,75.523741,109.9126,138.5854,1.2609,0,1,253,640006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|1|1,1,114601512,1,2026-04-06,1,2153,3,3,1,429.5002,429.5002,-429.5002,3.7948,-100.000000,143.1667,143.1667,1.0000,0,1,3,640007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|10|1,1,114601512,10,2026-04-06,1,2153,16,21,6,1387.5697,1387.5697,1201.1190,0.0000,86.562784,66.0747,86.7231,1.3125,0,1,120,640008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|11|1,1,114601512,11,2026-04-06,1,2153,5,7,4,1228.6640,1228.6640,393.5007,0.0000,32.026712,175.5234,245.7328,1.4000,0,1,10,640009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|12|1,1,114601512,12,2026-04-06,1,2153,12,16,6,3022.0296,3022.0296,1980.0561,0.0000,65.520738,188.8768,251.8358,1.3333,0,1,66,640010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|13|1,1,114601512,13,2026-04-06,1,2153,9,13,6,2329.8978,152.1082,133.1341,0.0000,87.525901,179.2229,258.8775,1.4444,9,1,36,640011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|14|1,1,114601512,14,2026-04-06,1,1941,17,22,7,2825.5981,2825.5981,-937.2517,1.0216,-33.170031,128.4363,166.2117,1.2941,0,1,136,640012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|15|1,1,114601512,15,2026-04-06,1,1941,14,17,5,3128.7505,3128.7505,3085.7794,0.0253,98.626575,184.0441,223.4822,1.2143,0,1,91,640013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|16|1,1,114601512,16,2026-04-06,1,1941,17,22,7,3451.8846,248.9997,-10.1422,0.0000,-4.073178,156.9038,203.0520,1.2941,16,1,136,640014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|17|1,1,114601512,17,2026-04-06,1,1941,16,19,5,3626.8506,3626.8506,-802.2928,0.0000,-22.120922,190.8869,226.6782,1.1875,0,1,120,640015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|18|1,1,114601512,18,2026-04-06,1,1941,12,14,4,2941.7223,2941.7223,-1995.7446,0.0000,-67.842724,210.1230,245.1435,1.1667,0,1,66,640016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|19|1,1,114601512,19,2026-04-06,1,1941,14,16,5,2162.6819,2093.7164,-642.1120,0.0000,-30.668527,135.1676,154.4773,1.1429,0,1,91,640017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|2|1,1,114601512,2,2026-04-06,1,2153,5,6,2,345.7056,345.7056,345.7056,0.0000,100.000000,57.6176,69.1411,1.2000,0,1,10,640018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|20|1,1,114601512,20,2026-04-06,1,1941,21,30,7,4427.5944,4427.5944,663.2753,0.0000,14.980489,147.5865,210.8378,1.4286,0,1,210,640019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|21|1,1,114601512,21,2026-04-06,1,1941,20,30,7,4753.8261,4753.8261,1505.7833,0.0000,31.675187,158.4609,237.6913,1.5000,0,1,190,640020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|22|1,1,114601512,22,2026-04-06,1,1941,16,18,4,2024.4572,81.8815,-295.0522,0.0000,-360.340396,112.4698,126.5286,1.1250,16,1,120,640021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|23|1,1,114601512,23,2026-04-06,1,1941,15,16,3,2123.3621,2123.3621,346.6870,0.0000,16.327265,132.7101,141.5575,1.0667,0,1,105,640022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|24|1,1,114601512,24,2026-04-06,1,1941,17,19,4,1142.0192,1142.0192,-467.8002,0.0000,-40.962550,60.1063,67.1776,1.1176,0,1,136,640023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|25|1,1,114601512,25,2026-04-06,1,1941,17,20,4,3367.3650,3367.3650,2081.0370,0.0000,61.800160,168.3682,198.0803,1.1765,0,1,136,640024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|26|1,1,114601512,26,2026-04-06,1,1941,13,16,4,1775.2271,1775.2271,-1237.1672,0.0000,-69.690645,110.9517,136.5559,1.2308,0,1,78,640025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|27|1,1,114601512,27,2026-04-06,1,1941,21,25,6,3946.7069,3946.7069,-3585.5086,6.0296,-90.848110,157.8683,187.9384,1.1905,0,1,210,640026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|28|1,1,114601512,28,2026-04-06,1,1941,29,38,6,3295.6894,3295.6894,-1565.5943,0.5060,-47.504303,86.7287,113.6445,1.3103,0,1,406,640027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|29|1,1,114601512,29,2026-04-06,1,1941,24,30,6,2939.5910,2939.5910,1202.4346,0.0000,40.904827,97.9864,122.4830,1.2500,0,1,276,640028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|3|1,1,114601512,3,2026-04-06,1,2153,9,11,4,1153.5102,40.2108,40.2108,0.0000,100.000000,104.8646,128.1678,1.2222,9,1,36,640029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|30|1,1,114601512,30,2026-04-06,1,1941,16,22,5,4462.3516,4462.3516,-6605.2591,0.0000,-148.021933,202.8342,278.8970,1.3750,0,1,120,640030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|31|1,1,114601512,31,2026-04-06,1,1941,18,24,6,2888.3010,2888.3010,2432.9915,0.4086,84.236080,120.3459,160.4612,1.3333,0,1,153,640031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|32|1,1,114601512,32,2026-04-06,1,1941,15,21,6,2087.2268,2087.2268,148.2399,0.0000,7.102244,99.3918,139.1485,1.4000,0,1,105,640032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|33|1,1,114601512,33,2026-04-06,1,1941,24,29,5,3144.0608,3144.0608,302.8349,0.0000,9.631968,108.4159,131.0025,1.2083,0,1,276,640033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|34|1,1,114601512,34,2026-04-06,1,1941,19,25,6,4673.6033,4673.6033,3826.7705,0.0000,81.880516,186.9441,245.9791,1.3158,0,1,171,640034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|35|1,1,114601512,35,2026-04-06,1,1941,21,29,7,7506.9996,7506.9996,3211.4093,3.7948,42.778866,258.8621,357.4762,1.3810,0,1,210,640035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|36|1,1,114601512,36,2026-04-06,1,1941,26,32,5,4729.3068,4660.3412,-3227.1606,2.7749,-69.247302,147.7908,181.8964,1.2308,0,1,325,640036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|37|1,1,114601512,37,2026-04-06,1,1941,24,32,6,5584.3615,5584.3615,-4768.2899,0.0675,-85.386483,174.5113,232.6817,1.3333,0,1,276,640037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
114601512|38|1,1,114601512,38,2026-04-06,1,1941,23,34,7,2589.2517,2589.2517,-785.7979,0.0675,-30.348454,76.1545,112.5762,1.4783,0,1,253,640038,A168_HF9F_20260827_0900,2026-08-27 09:00:00,65
