round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114706743|31|8,8,114706743,31,2026-07-11,1,1094,7,8,3,277.2709,277.2709,13.7366,0.8594,4.954202,34.6589,39.6101,1.1429,0,1,21,4890001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|32|8,8,114706743,32,2026-07-11,1,1094,4,5,3,322.0109,322.0109,-17.9230,0.3270,-5.565976,64.4022,80.5027,1.2500,0,1,6,4890002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|33|8,8,114706743,33,2026-07-11,1,1094,6,7,3,2384.1896,2384.1896,-1558.3096,13.3089,-65.360139,340.5985,397.3649,1.1667,0,1,15,4890003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|34|8,8,114706743,34,2026-07-11,1,1094,8,8,2,583.2429,583.2429,339.3526,1.3917,58.183762,72.9054,72.9054,1.0000,0,1,28,4890004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|35|8,8,114706743,35,2026-07-11,1,1094,8,9,2,1092.5760,1066.7583,436.8691,0.3270,40.952966,121.3973,136.5720,1.1250,2,1,28,4890005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|36|8,8,114706743,36,2026-07-11,1,1094,5,8,5,172.3111,172.3111,72.3111,0.0000,41.965423,21.5389,34.4622,1.6000,0,1,10,4890006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|37|8,8,114706743,37,2026-07-11,1,1094,3,3,2,61.8728,61.8728,19.8833,0.3270,32.135712,20.6243,20.6243,1.0000,0,1,3,4890007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|38|8,8,114706743,38,2026-07-11,1,1094,10,15,8,628.0232,628.0232,191.4879,0.4297,30.490577,41.8682,62.8023,1.5000,0,1,45,4890008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|39|8,8,114706743,39,2026-07-11,1,1094,8,14,8,1319.8492,1319.8492,-1261.9841,0.3270,-95.615775,94.2749,164.9812,1.7500,0,1,28,4890009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|4|8,8,114706743,4,2026-07-11,1,1654,2,2,2,36.5492,36.5492,31.3856,0.0000,85.872304,18.2746,18.2746,1.0000,0,1,1,4890010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|40|8,8,114706743,40,2026-07-11,1,1094,8,14,8,1278.9285,1278.9285,-1177.2090,0.6540,-92.046504,91.3520,159.8661,1.7500,0,1,28,4890011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|41|8,8,114706743,41,2026-07-11,1,1094,10,16,8,1239.3261,1239.3261,1084.0928,0.3270,87.474375,77.4579,123.9326,1.6000,0,1,45,4890012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|42|8,8,114706743,42,2026-07-11,1,1094,6,12,8,214.5465,214.5465,-108.7392,0.3270,-50.683272,17.8789,35.7578,2.0000,0,1,15,4890013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|43|8,8,114706743,43,2026-07-11,1,1094,8,14,8,1208.7919,1208.7919,-1184.7407,0.3270,-98.010310,86.3423,151.0990,1.7500,0,1,28,4890014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|44|8,8,114706743,44,2026-07-11,1,1094,10,16,8,500.2600,500.2600,457.2744,2.3234,91.407346,31.2663,50.0260,1.6000,0,1,45,4890015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|45|8,8,114706743,45,2026-07-11,1,1094,6,6,2,177.3347,0.0000,0.0000,0.0000,,29.5558,29.5558,1.0000,6,1,15,4890016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|46|8,8,114706743,46,2026-07-11,1,1094,6,6,2,181.9560,181.9560,-120.5417,0.3270,-66.247703,30.3260,30.3260,1.0000,0,1,15,4890017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|47|8,8,114706743,47,2026-07-11,1,1094,9,9,2,405.7664,405.7664,177.3534,0.3270,43.708257,45.0852,45.0852,1.0000,0,1,36,4890018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|48|8,8,114706743,48,2026-07-11,1,1094,7,8,3,632.6001,632.6001,609.1145,0.0000,96.287448,79.0750,90.3714,1.1429,0,1,21,4890019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|49|8,8,114706743,49,2026-07-11,1,1094,5,5,2,252.9637,252.9637,236.0703,0.3270,93.321826,50.5927,50.5927,1.0000,0,1,10,4890020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|5|8,8,114706743,5,2026-07-11,1,1654,14,18,6,3320.9536,3320.9536,3109.6581,0.0818,93.637508,184.4974,237.2110,1.2857,0,1,91,4890021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|50|8,8,114706743,50,2026-07-11,1,1382,3,3,2,31.2450,31.2450,-8.7550,0.0000,-28.020332,10.4150,10.4150,1.0000,0,1,3,4890022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|51|8,8,114706743,51,2026-07-11,1,1382,3,3,2,28.8828,28.8828,8.4437,0.0000,29.234532,9.6276,9.6276,1.0000,0,1,3,4890023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|52|8,8,114706743,52,2026-07-11,1,1382,8,8,2,5597.8601,5597.8601,-4798.0508,0.1929,-85.712232,699.7325,699.7325,1.0000,0,1,28,4890024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|53|8,8,114706743,53,2026-07-11,1,1382,5,5,2,150.2448,150.2448,-74.7137,0.0000,-49.727988,30.0490,30.0490,1.0000,0,1,10,4890025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|6|8,8,114706743,6,2026-07-11,1,1654,2,4,4,456.7991,456.7991,-323.2009,0.0000,-70.753397,114.1998,228.3996,2.0000,0,1,1,4890026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|7|8,8,114706743,7,2026-07-11,1,1654,2,2,1,302.5818,302.5818,302.5818,0.0000,100.000000,151.2909,151.2909,1.0000,0,1,1,4890027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|8|8,8,114706743,8,2026-07-11,1,1654,2,2,2,7230.6073,7230.6073,6630.6073,0.0000,91.701942,3615.3036,3615.3036,1.0000,0,1,1,4890028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706743|9|8,8,114706743,9,2026-07-11,1,1654,4,4,1,311.5804,311.5804,-311.5804,0.0000,-100.000000,77.8951,77.8951,1.0000,0,1,6,4890029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|10|8,8,114706767,10,2026-07-11,1,1382,4,10,7,400.6241,400.6241,-118.4243,0.0000,-29.559958,40.0624,100.1560,2.5000,0,1,6,4890030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|11|8,8,114706767,11,2026-07-11,1,1382,7,11,6,656.1983,656.1983,-66.4697,0.8993,-10.129515,59.6544,93.7426,1.5714,0,1,21,4890031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|12|8,8,114706767,12,2026-07-11,1,1382,11,15,6,2431.9147,2431.9147,-610.4327,0.1635,-25.100908,162.1276,221.0832,1.3636,0,1,55,4890032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|13|8,8,114706767,13,2026-07-11,1,1382,8,12,6,7428.5296,7428.5296,-2571.4704,0.0000,-34.616143,619.0441,928.5662,1.5000,0,1,28,4890033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|14|8,8,114706767,14,2026-07-11,1,1382,7,7,2,3220.2441,3220.2441,-3012.3474,0.0000,-93.544071,460.0349,460.0349,1.0000,0,1,21,4890034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|15|8,8,114706767,15,2026-07-11,1,1382,8,8,2,5722.9520,5722.9520,-5416.8764,0.0818,-94.651787,715.3690,715.3690,1.0000,0,1,28,4890035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|16|8,8,114706767,16,2026-07-11,1,1382,9,9,1,1970.0733,1970.0733,1970.0733,13.3089,100.000000,218.8970,218.8970,1.0000,0,1,36,4890036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|17|8,8,114706767,17,2026-07-11,1,1382,12,13,3,8402.1020,8402.1020,8214.4928,0.0000,97.767117,646.3155,700.1752,1.0833,0,1,66,4890037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|18|8,8,114706767,18,2026-07-11,1,1382,3,3,3,306.4342,306.4342,106.3244,0.0000,34.697317,102.1447,102.1447,1.0000,0,1,3,4890038,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|19|8,8,114706767,19,2026-07-11,1,1382,5,8,5,866.1273,866.1273,-738.0095,0.0000,-85.207975,108.2659,173.2255,1.6000,0,1,10,4890039,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|2|8,8,114706767,2,2026-07-11,1,1382,3,3,1,123.6199,123.6199,123.6199,0.0000,100.000000,41.2066,41.2066,1.0000,0,1,3,4890040,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|20|8,8,114706767,20,2026-07-11,1,1382,8,8,2,486.8739,486.8739,-52.2756,0.0000,-10.736981,60.8592,60.8592,1.0000,0,1,28,4890041,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|21|8,8,114706767,21,2026-07-11,1,1382,8,9,3,238.0777,238.0777,-224.4908,0.0000,-94.293059,26.4531,29.7597,1.1250,0,1,28,4890042,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|22|8,8,114706767,22,2026-07-11,1,1382,10,10,2,385.4540,0.0000,0.0000,0.0000,,38.5454,38.5454,1.0000,10,1,45,4890043,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|23|8,8,114706767,23,2026-07-11,1,1382,10,13,6,549.8109,549.8109,-443.8666,0.0000,-80.730774,42.2931,54.9811,1.3000,0,1,45,4890044,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|24|8,8,114706767,24,2026-07-11,1,1382,11,13,4,875.7656,875.7656,-339.4473,0.0000,-38.760061,67.3666,79.6151,1.1818,0,1,55,4890045,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|25|8,8,114706767,25,2026-07-11,1,1382,24,27,5,1579.2112,1579.2112,-463.1587,0.0818,-29.328485,58.4893,65.8005,1.1250,0,1,276,4890046,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|26|8,8,114706767,26,2026-07-11,1,1382,20,25,6,3447.3698,3435.4666,-2605.3496,0.8176,-75.836847,137.8948,172.3685,1.2500,0,1,190,4890047,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|27|8,8,114706767,27,2026-07-11,1,1654,19,22,4,2649.0063,2649.0063,450.7905,0.0000,17.017342,120.4094,139.4214,1.1579,0,1,171,4890048,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|28|8,8,114706767,28,2026-07-11,1,1654,20,23,6,1022.4774,1022.4774,439.2108,0.0818,42.955554,44.4555,51.1239,1.1500,0,1,190,4890049,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|29|8,8,114706767,29,2026-07-11,1,1654,13,13,2,1116.8499,1116.8499,201.2552,0.0000,18.019896,85.9115,85.9115,1.0000,0,1,78,4890050,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|3|8,8,114706767,3,2026-07-11,1,1382,4,4,2,80.2403,80.2403,14.9107,0.0000,18.582573,20.0601,20.0601,1.0000,0,1,6,4890051,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|30|8,8,114706767,30,2026-07-11,1,1654,9,10,4,801.8734,801.8734,-62.3286,0.0000,-7.772869,80.1873,89.0970,1.1111,0,1,36,4890052,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|31|8,8,114706767,31,2026-07-11,1,1654,12,19,7,589.1993,585.8025,412.8717,0.0000,70.479680,31.0105,49.0999,1.5833,0,1,66,4890053,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|32|8,8,114706767,32,2026-07-11,1,1654,9,12,5,537.6879,537.6879,-412.3425,0.0000,-76.688089,44.8073,59.7431,1.3333,0,1,36,4890054,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|33|8,8,114706767,33,2026-07-11,1,1654,15,19,4,1873.9592,1873.9592,862.5479,0.0000,46.028105,98.6294,124.9306,1.2667,0,1,105,4890055,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|34|8,8,114706767,34,2026-07-11,1,1654,12,15,5,722.5141,722.5141,282.9879,0.0000,39.167108,48.1676,60.2095,1.2500,0,1,66,4890056,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|35|8,8,114706767,35,2026-07-11,1,1654,16,21,7,909.1940,909.1940,796.4780,0.0000,87.602652,43.2950,56.8246,1.3125,0,1,120,4890057,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|36|8,8,114706767,36,2026-07-11,1,1654,16,20,6,1224.9403,1224.9403,-459.2227,0.0000,-37.489391,61.2470,76.5588,1.2500,0,1,120,4890058,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|37|8,8,114706767,37,2026-07-11,1,1654,21,26,5,1324.6613,67.1262,67.1262,0.0000,100.000000,50.9485,63.0791,1.2381,21,1,210,4890059,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|38|8,8,114706767,38,2026-07-11,1,1654,20,22,6,1223.8749,1223.8749,-151.6953,0.0000,-12.394672,55.6307,61.1937,1.1000,0,1,190,4890060,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
114706767|39|8,8,114706767,39,2026-07-11,1,1654,17,17,2,1121.7305,1121.7305,419.4869,0.1793,37.396409,65.9841,65.9841,1.0000,0,1,136,4890061,A168_HF9F_20260827_0900,2026-08-27 09:00:00,490
