round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114584981|36|33,33,114584981,36,2026-03-22,1,2239,10,13,5,149.3109,149.3109,77.9808,0.0000,52.227143,11.4855,14.9311,1.3000,0,1,45,20001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|37|33,33,114584981,37,2026-03-22,1,2239,13,15,4,426.0416,426.0416,408.0067,0.0000,95.766853,28.4028,32.7724,1.1538,0,1,78,20002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|38|33,33,114584981,38,2026-03-22,1,2239,23,31,7,1170.2139,1170.2139,613.5635,0.0000,52.431735,37.7488,50.8789,1.3478,0,1,253,20003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|39|33,33,114584981,39,2026-03-22,1,2239,27,33,7,2720.3696,2615.0427,-2047.9181,0.0000,-78.312988,82.4354,100.7544,1.2222,1,1,351,20004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|4|33,33,114584981,4,2026-03-22,1,1509,7,10,4,248.6171,248.6171,-89.5894,0.0000,-36.035110,24.8617,35.5167,1.4286,0,1,21,20005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|40|33,33,114584981,40,2026-03-22,1,2239,19,25,6,3436.1972,3436.1972,2062.1458,0.0000,60.012439,137.4479,180.8525,1.3158,0,1,171,20006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|41|33,33,114584981,41,2026-03-22,1,2239,18,25,7,1103.9376,1103.9376,-159.1207,0.0000,-14.413926,44.1575,61.3299,1.3889,0,1,153,20007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|42|33,33,114584981,42,2026-03-22,1,2239,13,14,3,206.1097,206.1097,-16.9976,0.1410,-8.246891,14.7221,15.8546,1.0769,0,1,78,20008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|43|33,33,114584981,43,2026-03-22,1,2239,24,32,8,1856.5524,1856.5524,352.6374,0.0000,18.994204,58.0173,77.3564,1.3333,0,1,276,20009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|44|33,33,114584981,44,2026-03-22,1,2239,29,50,8,5000.3391,5000.3391,2540.0634,0.1937,50.797822,100.0068,172.4255,1.7241,0,1,406,20010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|45|33,33,114584981,45,2026-03-22,1,2239,33,42,8,1941.0019,1941.0019,671.6736,0.0000,34.604477,46.2143,58.8182,1.2727,0,1,528,20011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|46|33,33,114584981,46,2026-03-22,1,2239,13,23,8,1620.8780,1620.8780,-1213.4691,0.0000,-74.864924,70.4730,124.6829,1.7692,0,1,78,20012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|47|33,33,114584981,47,2026-03-22,1,2239,11,18,7,2470.9206,2470.9206,2134.3616,0.0000,86.379207,137.2734,224.6291,1.6364,0,1,55,20013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|5|33,33,114584981,5,2026-03-22,1,2152,32,42,9,1951.0342,1951.0342,133.5414,0.0000,6.844648,46.4532,60.9698,1.3125,0,1,496,20014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|6|33,33,114584981,6,2026-03-22,1,2152,16,24,5,1204.2441,1204.2441,-253.1428,0.0000,-21.020886,50.1768,75.2653,1.5000,0,1,120,20015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|7|33,33,114584981,7,2026-03-22,1,2152,16,27,5,1311.9511,1311.9511,-365.5653,0.0000,-27.864246,48.5908,81.9969,1.6875,0,1,120,20016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|8|33,33,114584981,8,2026-03-22,1,2152,20,28,5,590.5579,590.5579,33.1575,0.0000,5.614610,21.0914,29.5279,1.4000,0,1,190,20017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114584981|9|33,33,114584981,9,2026-03-22,1,2152,13,19,5,1104.1422,28.0681,-148.2402,0.0000,-528.144081,58.1127,84.9340,1.4615,12,1,78,20018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|1|33,33,114585020,1,2026-03-22,1,2239,2,2,1,28.0942,28.0942,-26.6894,0.0000,-95.000000,14.0471,14.0471,1.0000,0,1,1,20019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|10|33,33,114585020,10,2026-03-22,1,2212,11,20,8,847.9309,795.2674,-226.5244,0.0000,-28.484059,42.3965,77.0846,1.8182,1,1,55,20020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|11|33,33,114585020,11,2026-03-22,1,2212,17,25,8,1775.4300,1775.4300,-871.6021,0.0000,-49.092450,71.0172,104.4371,1.4706,0,1,136,20021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|12|33,33,114585020,12,2026-03-22,1,2212,11,18,8,436.5311,436.5311,65.6587,0.0000,15.041025,24.2517,39.6846,1.6364,0,1,55,20022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|13|33,33,114585020,13,2026-03-22,1,2212,5,11,8,62.2806,62.2806,27.8214,0.0000,44.670944,5.6619,12.4561,2.2000,0,1,10,20023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|14|33,33,114585020,14,2026-03-22,1,2212,8,14,8,524.0609,524.0609,376.1373,0.0000,71.773594,37.4329,65.5076,1.7500,0,1,28,20024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|15|33,33,114585020,15,2026-03-22,1,2212,13,15,3,657.0999,657.0999,135.0994,0.0000,20.559945,43.8067,50.5461,1.1538,0,1,78,20025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|16|33,33,114585020,16,2026-03-22,1,2212,14,17,4,955.4068,823.7482,134.7626,0.0000,16.359685,56.2004,68.2433,1.2143,0,1,91,20026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|17|33,33,114585020,17,2026-03-22,1,2212,11,14,4,2435.2840,2435.2840,1106.6045,0.0000,45.440472,173.9489,221.3895,1.2727,0,1,55,20027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|18|33,33,114585020,18,2026-03-22,1,2212,15,19,4,15118.7421,15118.7421,11569.2587,0.0000,76.522628,795.7233,1007.9161,1.2667,0,1,105,20028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|19|33,33,114585020,19,2026-03-22,1,2212,15,20,7,879.4875,879.4875,-91.8573,0.0000,-10.444409,43.9744,58.6325,1.3333,0,1,105,20029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|2|33,33,114585020,2,2026-03-22,1,2212,8,8,2,357.5829,357.5829,252.2560,0.0000,70.544756,44.6979,44.6979,1.0000,0,1,28,20030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|20|33,33,114585020,20,2026-03-22,1,2212,24,29,7,2801.7573,2801.7573,1008.4385,5.4616,35.993071,96.6123,116.7399,1.2083,0,1,276,20031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|21|33,33,114585020,21,2026-03-22,1,2212,35,45,9,8740.1569,8740.1569,-7285.8204,0.7923,-83.360293,194.2257,249.7188,1.2857,0,1,595,20032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|22|33,33,114585020,22,2026-03-22,1,2212,44,55,10,6669.5875,6669.5875,3485.2301,0.4622,52.255558,121.2652,151.5815,1.2500,0,1,946,20033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|23|33,33,114585020,23,2026-03-22,1,2212,21,28,7,10481.9806,10481.9806,9662.5040,0.5282,92.182045,374.3564,499.1419,1.3333,0,1,210,20034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|24|33,33,114585020,24,2026-03-22,1,2212,21,33,10,2159.5075,2159.5075,265.5161,0.1410,12.295216,65.4396,102.8337,1.5714,0,1,210,20035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|25|33,33,114585020,25,2026-03-22,1,2152,17,27,5,2203.5056,2185.8984,-1400.2785,0.0394,-64.059631,81.6113,129.6180,1.5882,1,1,136,20036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|26|33,33,114585020,26,2026-03-22,1,2152,14,18,6,1665.7357,1665.7357,-646.6224,0.8804,-38.819024,92.5409,118.9811,1.2857,0,1,91,20037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|27|33,33,114585020,27,2026-03-22,1,2152,14,21,6,1437.4823,1437.4823,-1094.2351,0.0000,-76.121643,68.4515,102.6773,1.5000,0,1,91,20038,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|28|33,33,114585020,28,2026-03-22,1,2152,31,39,6,4319.7263,4056.4090,-3670.0475,1.1102,-90.475280,110.7622,139.3460,1.2581,2,1,465,20039,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|29|33,33,114585020,29,2026-03-22,1,2152,26,35,5,1408.8612,60.7146,-185.4166,0.0000,-305.390430,40.2532,54.1870,1.3462,27,1,325,20040,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|3|33,33,114585020,3,2026-03-22,1,2212,6,8,3,226.8499,51.4144,-411.3151,0.0000,-800.000000,28.3562,37.8083,1.3333,5,1,15,20041,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|30|33,33,114585020,30,2026-03-22,1,2152,25,35,6,3651.0111,3651.0111,2386.3682,2.3962,65.361844,104.3146,146.0404,1.4000,0,1,300,20042,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|31|33,33,114585020,31,2026-03-22,1,2152,18,27,6,746.8963,746.8963,-220.6754,0.0000,-29.545657,27.6628,41.4942,1.5000,0,1,153,20043,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|32|33,33,114585020,32,2026-03-22,1,2152,20,29,6,2488.9738,2436.3103,2010.6555,0.0000,82.528712,85.8267,124.4487,1.4500,1,1,190,20044,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|33|33,33,114585020,33,2026-03-22,1,2152,18,27,7,2274.7742,2274.7742,1624.3717,0.7050,71.408043,84.2509,126.3763,1.5000,0,1,153,20045,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|34|33,33,114585020,34,2026-03-22,1,2152,15,23,7,1403.8565,1403.8565,-178.0377,0.0000,-12.682046,61.0372,93.5904,1.5333,0,1,105,20046,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|35|33,33,114585020,35,2026-03-22,1,2152,13,19,6,763.0280,763.0280,-652.1132,0.9870,-85.463864,40.1594,58.6945,1.4615,0,1,78,20047,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|36|33,33,114585020,36,2026-03-22,1,2152,30,45,8,4436.9294,4436.9294,1289.3561,0.1410,29.059648,98.5984,147.8976,1.5000,0,1,435,20048,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|37|33,33,114585020,37,2026-03-22,1,2152,29,37,6,4662.0525,4662.0525,2859.7543,0.0000,61.341100,126.0014,160.7604,1.2759,0,1,406,20049,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|38|33,33,114585020,38,2026-03-22,1,2152,26,36,7,1125.2418,1125.2418,509.0025,0.0000,45.234946,31.2567,43.2785,1.3846,0,1,325,20050,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|39|33,33,114585020,39,2026-03-22,1,2152,21,28,6,841.2157,841.2157,-331.3589,0.8460,-39.390483,30.0434,40.0579,1.3333,0,1,210,20051,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|4|33,33,114585020,4,2026-03-22,1,2212,7,8,3,450.8485,450.8485,237.2978,0.0000,52.633597,56.3561,64.4069,1.1429,0,1,21,20052,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|40|33,33,114585020,40,2026-03-22,1,2152,15,22,6,848.4715,848.4715,-398.2479,0.1410,-46.937100,38.5669,56.5648,1.4667,0,1,105,20053,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|41|33,33,114585020,41,2026-03-22,1,2152,26,36,7,2225.5709,41.8341,-17.5901,0.0000,-42.047288,61.8214,85.5989,1.3846,26,1,325,20054,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|42|33,33,114585020,42,2026-03-22,1,2152,33,38,6,6139.3353,5699.1557,-1531.2999,0.0000,-26.868890,161.5615,186.0405,1.1515,2,1,528,20055,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|43|33,33,114585020,43,2026-03-22,1,2152,22,30,7,1328.8202,1328.8202,129.4851,1.2325,9.744364,44.2940,60.4009,1.3636,0,1,231,20056,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|44|33,33,114585020,44,2026-03-22,1,2152,23,28,6,1153.1440,1153.1440,208.2901,0.4314,18.062804,41.1837,50.1367,1.2174,0,1,253,20057,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|45|33,33,114585020,45,2026-03-22,1,2152,21,29,8,2485.5591,2485.5591,1120.6714,0.0000,45.087297,85.7089,118.3600,1.3810,0,1,210,20058,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|46|33,33,114585020,46,2026-03-22,1,2239,32,42,8,1632.0451,1632.0451,780.0909,0.1981,47.798365,38.8582,51.0014,1.3125,0,1,496,20059,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|5|33,33,114585020,5,2026-03-22,1,2212,11,22,8,638.8059,638.8059,286.6549,0.0000,44.873546,29.0366,58.0733,2.0000,0,1,55,20060,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|6|33,33,114585020,6,2026-03-22,1,2212,10,12,5,329.6684,329.6684,98.9206,0.0000,30.006106,27.4724,32.9668,1.2000,0,1,45,20061,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|7|33,33,114585020,7,2026-03-22,1,2212,12,15,5,5612.7596,5612.7596,5457.8600,0.0000,97.240224,374.1840,467.7300,1.2500,0,1,66,20062,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|8|33,33,114585020,8,2026-03-22,1,2212,9,16,7,714.4340,714.4340,-658.7932,0.0000,-92.211907,44.6521,79.3816,1.7778,0,1,36,20063,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585020|9|33,33,114585020,9,2026-03-22,1,2212,8,17,8,790.6099,690.5493,-229.2476,0.0000,-33.197861,46.5065,98.8262,2.1250,1,1,28,20064,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|1|33,33,114585046,1,2026-03-22,1,2239,7,10,5,358.1930,358.1930,-320.1088,0.0000,-89.367685,35.8193,51.1704,1.4286,0,1,21,20065,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|10|33,33,114585046,10,2026-03-22,1,2239,9,14,6,742.0067,742.0067,542.2886,0.0000,73.084053,53.0005,82.4452,1.5556,0,1,36,20066,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|11|33,33,114585046,11,2026-03-22,1,2239,10,15,6,390.1231,390.1231,84.9547,0.0000,21.776373,26.0082,39.0123,1.5000,0,1,45,20067,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|12|33,33,114585046,12,2026-03-22,1,2239,9,11,4,302.6564,302.6564,-59.1252,0.0000,-19.535410,27.5142,33.6285,1.2222,0,1,36,20068,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|13|33,33,114585046,13,2026-03-22,1,2239,10,12,4,8088.8257,8088.8257,7854.6818,0.0000,97.105341,674.0688,808.8826,1.2000,0,1,45,20069,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|14|33,33,114585046,14,2026-03-22,1,2239,14,17,5,8750.4603,8750.4603,8381.8271,0.0000,95.787271,514.7330,625.0329,1.2143,0,1,91,20070,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|15|33,33,114585046,15,2026-03-22,1,2239,13,14,3,2201.0676,2201.0676,1962.1948,0.0000,89.147415,157.2191,169.3129,1.0769,0,1,78,20071,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|16|33,33,114585046,16,2026-03-22,1,2239,17,21,6,1457.7442,1457.7442,-975.8316,0.0000,-66.941209,69.4164,85.7497,1.2353,0,1,136,20072,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|17|33,33,114585046,17,2026-03-22,1,2239,24,24,2,2131.8665,2131.8665,-1306.4706,0.0317,-61.282946,88.8278,88.8278,1.0000,0,1,276,20073,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|18|33,33,114585046,18,2026-03-22,1,2239,21,21,2,3199.3679,3199.3679,2245.5877,0.0176,70.188481,152.3509,152.3509,1.0000,0,1,210,20074,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
114585046|19|33,33,114585046,19,2026-03-22,1,2239,17,19,4,14953.5253,14953.5253,12145.9275,0.0000,81.224509,787.0276,879.6191,1.1176,0,1,136,20075,A168_HF9F_20260827_0900,2026-08-27 09:00:00,3
