round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114586307|49|35,35,114586307,49,2026-03-23,1,2201,8,11,5,302.2799,302.2799,28.3829,0.0000,9.389601,27.4800,37.7850,1.3750,0,1,28,50001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586307|5|35,35,114586307,5,2026-03-23,1,1966,3,3,1,64.1632,64.1632,64.1632,0.0000,100.000000,21.3877,21.3877,1.0000,0,1,3,50002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586307|6|35,35,114586307,6,2026-03-23,1,1966,2,2,1,223.7453,223.7453,223.7453,0.0000,100.000000,111.8726,111.8726,1.0000,0,1,1,50003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586307|7|35,35,114586307,7,2026-03-23,1,1966,1,1,1,3970.2978,3970.2978,3970.2978,0.0000,100.000000,3970.2978,3970.2978,1.0000,0,0,0,50004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586307|8|35,35,114586307,8,2026-03-23,1,1966,1,1,1,1.3205,1.3205,1.3205,0.0000,100.000000,1.3205,1.3205,1.0000,0,0,0,50005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586307|9|35,35,114586307,9,2026-03-23,1,1966,6,6,2,161.4776,161.4776,-33.0256,0.0000,-20.452134,26.9129,26.9129,1.0000,0,1,15,50006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|1|35,35,114586342,1,2026-03-23,1,1963,1,1,1,2.6332,2.6332,2.6332,0.0000,100.000000,2.6332,2.6332,1.0000,0,0,0,50007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|10|35,35,114586342,10,2026-03-23,1,1963,5,7,4,108.0073,108.0073,-83.6086,0.0000,-77.410126,15.4296,21.6015,1.4000,0,1,10,50008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|11|35,35,114586342,11,2026-03-23,1,1963,5,10,7,48.9143,48.9143,-8.8856,0.0000,-18.165735,4.8914,9.7829,2.0000,0,1,10,50009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|12|35,35,114586342,12,2026-03-23,1,1963,20,27,7,4142.1084,4142.1084,3198.0469,0.0000,77.208189,153.4114,207.1054,1.3500,0,1,190,50010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|13|35,35,114586342,13,2026-03-23,1,1963,9,11,4,1122.0881,1122.0881,1023.5195,0.0000,91.215609,102.0080,124.6765,1.2222,0,1,36,50011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|14|35,35,114586342,14,2026-03-23,1,1963,6,8,4,173.0765,173.0765,-78.2823,0.0000,-45.229869,21.6346,28.8461,1.3333,0,1,15,50012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|15|35,35,114586342,15,2026-03-23,1,1963,14,16,4,8279.3997,8266.2338,7620.6540,0.0000,92.190157,517.4625,591.3857,1.1429,0,1,91,50013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|16|35,35,114586342,16,2026-03-23,1,1963,15,16,3,752.8527,752.8527,588.6524,0.0000,78.189585,47.0533,50.1902,1.0667,0,1,105,50014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|17|35,35,114586342,17,2026-03-23,1,1963,9,10,3,153.2156,153.2156,-89.9820,0.0000,-58.729021,15.3216,17.0240,1.1111,0,1,36,50015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|18|35,35,114586342,18,2026-03-23,1,1963,8,11,5,207.3231,207.3231,181.1362,0.0000,87.369037,18.8476,25.9154,1.3750,0,1,28,50016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|19|35,35,114586342,19,2026-03-23,1,1963,10,12,4,193.4971,193.4971,30.2788,0.0000,15.648206,16.1248,19.3497,1.2000,0,1,45,50017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|2|35,35,114586342,2,2026-03-23,1,1963,4,5,3,134.7830,134.7830,115.2830,0.0000,85.532301,26.9566,33.6958,1.2500,0,1,6,50018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|20|35,35,114586342,20,2026-03-23,1,1963,6,8,4,226.5331,226.5331,154.6475,0.0000,68.267058,28.3166,37.7555,1.3333,0,1,15,50019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|21|35,35,114586342,21,2026-03-23,1,1963,11,13,4,716.8218,716.8218,-328.0634,0.0000,-45.766378,55.1401,65.1656,1.1818,0,1,55,50020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|22|35,35,114586342,22,2026-03-23,1,1963,17,20,6,703.2386,13.1659,-22.3820,0.0000,-170.000000,35.1619,41.3670,1.1765,16,1,136,50021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|23|35,35,114586342,23,2026-03-23,1,1966,18,32,8,5893.2168,5893.2168,5546.2654,42.0794,94.112699,184.1630,327.4009,1.7778,0,1,153,50022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
114586342|24|35,35,114586342,24,2026-03-23,1,1966,17,30,8,5190.7909,5190.7909,-4468.7582,35.0662,-86.090122,173.0264,305.3406,1.7647,0,1,136,50023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,6
