round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1256535|31|909,909,1256535,31,2026-06-08,1,-1,7,9,3,210.0687,205.9144,-182.8203,0.0000,-88.784615,23.3410,30.0098,1.2857,1,1,21,3430001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|32|909,909,1256535,32,2026-06-08,1,-1,14,20,6,2533.0617,2533.0617,-1061.6291,0.0000,-41.910907,126.6531,180.9330,1.4286,0,1,91,3430002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|33|909,909,1256535,33,2026-06-08,1,-1,8,10,3,146.0275,141.8732,-60.0336,0.0000,-42.315010,14.6027,18.2534,1.2500,1,1,28,3430003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|34|909,909,1256535,34,2026-06-08,1,-1,7,9,3,2905.6306,2901.4763,-2633.8442,0.0000,-90.776002,322.8478,415.0901,1.2857,1,1,21,3430004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|35|909,909,1256535,35,2026-06-08,1,-1,5,8,5,890.8719,890.8719,-866.8766,0.0000,-97.306530,111.3590,178.1744,1.6000,0,1,10,3430005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|36|909,909,1256535,36,2026-06-08,1,-1,5,5,2,896.5693,896.5693,-831.0605,0.0000,-92.693390,179.3139,179.3139,1.0000,0,1,10,3430006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|37|909,909,1256535,37,2026-06-08,1,-1,6,7,3,93.3991,93.3991,34.8043,0.0000,37.264037,13.3427,15.5665,1.1667,0,1,15,3430007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|38|909,909,1256535,38,2026-06-08,1,-1,6,10,6,204.4492,204.4492,134.4234,0.0000,65.749023,20.4449,34.0749,1.6667,0,1,15,3430008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|39|909,909,1256535,39,2026-06-08,1,-1,9,9,2,96.2488,91.2488,49.9070,0.0648,54.693386,10.6943,10.6943,1.0000,0,1,36,3430009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|4|909,909,1256535,4,2026-06-08,1,-1,1,1,1,10.0000,10.0000,10.0000,0.0000,100.000000,10.0000,10.0000,1.0000,0,0,0,3430010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|40|909,909,1256535,40,2026-06-08,1,-1,6,6,2,82.2087,82.2087,-30.2801,0.0000,-36.833157,13.7014,13.7014,1.0000,0,1,15,3430011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
1256535|41|909,909,1256535,41,2026-06-08,1,-1,5,5,2,55.3987,55.3987,7.0456,0.0000,12.718045,11.0797,11.0797,1.0000,0,1,10,3430012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,344
