round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114686064|36|37,37,114686064,36,2026-06-23,1,2241,14,14,2,2906.9724,2906.9724,-1249.7423,0.0000,-42.991199,207.6409,207.6409,1.0000,0,1,91,4080001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|37|37,37,114686064,37,2026-06-23,1,2241,13,17,6,3246.6442,3246.6442,-2194.2752,0.0000,-67.585948,190.9791,249.7419,1.3077,0,1,78,4080002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|38|37,37,114686064,38,2026-06-23,1,2241,13,13,2,1417.9573,1417.9573,-309.6364,0.0000,-21.836790,109.0736,109.0736,1.0000,0,1,78,4080003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|39|37,37,114686064,39,2026-06-23,1,2241,16,19,5,1043.1098,1043.1098,-175.1478,0.0000,-16.790924,54.9005,65.1944,1.1875,0,1,120,4080004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|4|37,37,114686064,4,2026-06-23,1,2241,10,16,9,414.3652,18.2789,-0.4154,0.0000,-2.272727,25.8978,41.4365,1.6000,9,1,45,4080005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|40|37,37,114686064,40,2026-06-23,1,2241,32,39,5,4566.9195,4566.9195,-1577.5291,1.9087,-34.542520,117.1005,142.7162,1.2188,0,1,496,4080006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|41|37,37,114686064,41,2026-06-23,1,2241,29,46,7,4484.6509,4227.4956,-1014.5604,0.4985,-23.999088,97.4924,154.6431,1.5862,1,1,406,4080007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|42|37,37,114686064,42,2026-06-23,1,2241,36,60,9,5809.9833,5809.9833,-2349.7391,0.1363,-40.443130,96.8331,161.3884,1.6667,0,1,630,4080008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|43|37,37,114686064,43,2026-06-23,1,2241,40,63,9,10612.7182,374.9000,-1495.4030,0.0000,-398.880526,168.4558,265.3180,1.5750,44,1,780,4080009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
114686064|44|37,37,114686064,44,2026-06-23,1,2241,39,59,9,10765.6686,10765.6686,2608.2102,0.1363,24.227109,182.4690,276.0428,1.5128,0,1,741,4080010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,409
