round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114704055|49|1,1,114704055,49,2026-07-09,1,1654,19,25,6,1248.8579,1241.2775,-1009.6629,2.1353,-81.340622,49.9543,65.7294,1.3158,1,1,171,4770001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|5|1,1,114704055,5,2026-07-09,1,1490,29,32,4,2142.4244,2127.2637,-1198.6573,1.3636,-56.347377,66.9508,73.8767,1.1034,1,1,406,4770002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|50|1,1,114704055,50,2026-07-09,1,1654,18,24,6,1140.7064,1140.7064,802.7340,2.2007,70.371661,47.5294,63.3726,1.3333,0,1,153,4770003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|51|1,1,114704055,51,2026-07-09,1,1654,19,28,6,1448.6774,1444.5896,1033.7942,2.1353,71.563179,51.7385,76.2462,1.4737,1,1,171,4770004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|52|1,1,114704055,52,2026-07-09,1,1654,31,39,7,7445.2241,4859.3584,3197.3738,2.1353,65.798270,190.9032,240.1685,1.2581,3,1,465,4770005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|53|1,1,114704055,53,2026-07-09,1,1654,17,23,6,1295.4949,1295.4949,-581.0353,2.1353,-44.850452,56.3259,76.2056,1.3529,0,1,136,4770006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|54|1,1,114704055,54,2026-07-09,1,1654,24,27,5,1281.2868,1281.2868,-68.5837,2.4567,-5.352723,47.4551,53.3870,1.1250,0,1,276,4770007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|55|1,1,114704055,55,2026-07-09,1,2167,24,30,7,3036.6786,3036.6786,604.7952,5.9027,19.916339,101.2226,126.5283,1.2500,0,1,276,4770008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|56|1,1,114704055,56,2026-07-09,1,2167,23,32,7,1397.4812,1397.4812,734.5399,2.6081,52.561700,43.6713,60.7601,1.3913,0,1,253,4770009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|57|1,1,114704055,57,2026-07-09,1,2167,37,52,8,1932.3021,1932.3021,272.1782,2.7412,14.085698,37.1597,52.2244,1.4054,0,1,666,4770010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|58|1,1,114704055,58,2026-07-09,1,2167,47,62,7,5141.2454,4988.5362,-2150.1325,1.5841,-43.101472,82.9233,109.3882,1.3191,3,1,1081,4770011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|6|1,1,114704055,6,2026-07-09,1,1490,41,47,6,3117.5642,3102.4035,-2270.0301,1.5932,-73.170046,66.3312,76.0382,1.1463,1,1,820,4770012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|7|1,1,114704055,7,2026-07-09,1,1490,60,73,7,6623.7104,6610.7047,3480.0324,11.0833,52.642382,90.7358,110.3952,1.2167,2,1,1770,4770013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
114704055|8|1,1,114704055,8,2026-07-09,1,1490,35,43,8,4191.7237,4191.7237,1310.3496,2.9000,31.260400,97.4819,119.7635,1.2286,0,1,595,4770014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,478
