round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114701323|11|112,112,114701323,11,2026-07-06,1,2141,69,85,8,9499.7945,9494.6309,3544.0948,5.4238,37.327357,111.7623,137.6782,1.2319,1,1,2346,4640001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|12|112,112,114701323,12,2026-07-06,1,1384,91,132,10,8007.4111,8002.2475,5247.3810,5.4094,65.573840,60.6622,87.9935,1.4505,1,1,4095,4640002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|13|112,112,114701323,13,2026-07-06,1,1384,72,108,10,12550.9110,12545.7475,-7886.6538,7.5584,-62.863164,116.2121,174.3182,1.5000,1,1,2556,4640003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|14|112,112,114701323,14,2026-07-06,1,1384,77,102,10,11300.4619,11233.9172,-3769.8179,4.1712,-33.557465,110.7888,146.7592,1.3247,1,1,2926,4640004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|15|112,112,114701323,15,2026-07-06,1,1384,84,125,10,7761.8227,7705.0022,-5677.7476,4.1206,-73.689110,62.0946,92.4027,1.4881,2,1,3486,4640005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|16|112,112,114701323,16,2026-07-06,1,1384,71,111,10,8983.5706,8975.3950,-6210.0022,3.2961,-69.189180,80.9331,126.5292,1.5634,1,1,2485,4640006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|17|112,112,114701323,17,2026-07-06,1,1384,77,114,10,7751.9906,7743.8150,-4713.2950,1.5304,-60.865284,67.9999,100.6752,1.4805,1,1,2926,4640007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|18|112,112,114701323,18,2026-07-06,1,1384,96,125,10,12550.8801,12537.1322,-6331.0568,3.2689,-50.498445,100.4070,130.7383,1.3021,2,1,4560,4640008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|19|112,112,114701323,19,2026-07-06,1,1384,106,156,11,10671.0558,10641.2017,4868.2749,4.1007,45.749297,68.4042,100.6703,1.4717,4,1,5565,4640009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|2|112,112,114701323,2,2026-07-06,1,2141,7,7,1,327.6439,327.6439,-312.9398,0.0000,-95.512189,46.8063,46.8063,1.0000,0,1,21,4640010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|20|112,112,114701323,20,2026-07-06,1,1384,93,129,10,12651.2331,12606.9126,-9517.6815,19.7251,-75.495736,98.0716,136.0348,1.3871,3,1,4278,4640011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|21|112,112,114701323,21,2026-07-06,1,1384,106,136,9,13071.2867,13062.0354,-11672.5114,20.9223,-89.362118,96.1124,123.3140,1.2830,2,1,5565,4640012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|22|112,112,114701323,22,2026-07-06,1,1384,120,169,10,20125.1936,20121.1057,-15476.3528,34.6120,-76.916015,119.0840,167.7099,1.4083,1,1,7140,4640013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|23|112,112,114701323,23,2026-07-06,1,1384,119,162,10,19539.6766,19529.3495,-15665.0199,15.7625,-80.212707,120.6153,164.1990,1.3613,1,1,7021,4640014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|24|112,112,114701323,24,2026-07-06,1,1384,125,174,10,13007.1333,489.3266,-538.3810,0.4088,-110.024878,74.7536,104.0571,1.3920,123,1,7750,4640015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|25|112,112,114701323,25,2026-07-06,1,1384,123,181,10,14798.1106,14454.9006,-740.3264,10.6777,-5.121629,81.7575,120.3098,1.4715,4,1,7503,4640016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|26|112,112,114701323,26,2026-07-06,1,1384,149,215,12,22091.4645,22015.3590,-2041.7458,19.3162,-9.274188,102.7510,148.2649,1.4430,3,1,11026,4640017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|27|112,112,114701323,27,2026-07-06,1,1384,133,185,10,13437.9584,11777.1988,-6662.0283,9.6510,-56.567172,72.6376,101.0373,1.3910,1,1,8778,4640018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|28|112,112,114701323,28,2026-07-06,1,1384,159,230,11,18148.3204,17401.6529,12739.6555,21.8980,73.209457,78.9057,114.1404,1.4465,3,1,12561,4640019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|29|112,112,114701323,29,2026-07-06,1,1384,118,160,10,26256.0154,26122.9895,-16545.6634,16.6191,-63.337557,164.1001,222.5086,1.3559,6,1,6903,4640020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|3|112,112,114701323,3,2026-07-06,1,2141,9,9,2,2198.4184,2198.4184,1666.9030,0.0000,75.822827,244.2687,244.2687,1.0000,0,1,36,4640021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|30|112,112,114701323,30,2026-07-06,1,1384,135,200,10,25979.8667,951.3064,-4668.9788,1.1783,-490.796523,129.8993,192.4435,1.4815,138,1,9045,4640022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|31|112,112,114701323,31,2026-07-06,1,1384,129,209,10,23335.3547,23106.4376,9562.6233,16.6683,41.385104,111.6524,180.8942,1.6202,2,1,8256,4640023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|32|112,112,114701323,32,2026-07-06,1,1384,109,161,10,17386.2364,448.8176,-1251.6011,0.4088,-278.866284,107.9890,159.5068,1.4771,111,1,5886,4640024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|33|112,112,114701323,33,2026-07-06,1,1384,101,157,10,14846.9538,14837.7025,-5210.4571,8.1128,-35.116334,94.5666,146.9995,1.5545,2,1,5050,4640025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|34|112,112,114701323,34,2026-07-06,1,1384,104,167,10,14301.9014,14051.4695,-5347.2243,3.0749,-38.054556,85.6401,137.5183,1.6058,2,1,5356,4640026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|35|112,112,114701323,35,2026-07-06,1,1384,118,165,10,18484.1926,18070.2485,-7029.6521,5.2812,-38.901801,112.0254,156.6457,1.3983,2,1,6903,4640027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|36|112,112,114701323,36,2026-07-06,1,2093,113,172,10,10718.8721,10224.4626,1300.0695,1.2309,12.715284,62.3190,94.8573,1.5221,3,1,6328,4640028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|37|112,112,114701323,37,2026-07-06,1,2093,94,145,10,15344.1753,15085.5678,6630.7007,5.3087,43.953935,105.8219,163.2359,1.5426,4,1,4371,4640029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|38|112,112,114701323,38,2026-07-06,1,2093,71,114,10,14081.3825,13867.7408,-3529.9215,0.1840,-25.454193,123.5209,198.3293,1.6056,3,1,2485,4640030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|39|112,112,114701323,39,2026-07-06,1,2093,75,115,10,14473.7419,12329.5929,2822.3734,6.0225,22.891051,125.8586,192.9832,1.5333,5,1,2775,4640031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|4|112,112,114701323,4,2026-07-06,1,2141,10,13,5,708.7465,708.7465,-399.2970,0.0000,-56.338470,54.5190,70.8747,1.3000,0,1,45,4640032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|40|112,112,114701323,40,2026-07-06,1,2093,77,120,10,8944.9739,8714.9811,169.3843,0.0000,1.943599,74.5414,116.1685,1.5584,3,1,2926,4640033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|41|112,112,114701323,41,2026-07-06,1,2093,78,131,10,12031.7598,12014.3328,5108.5544,0.1564,42.520500,91.8455,154.2533,1.6795,4,1,3003,4640034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|42|112,112,114701323,42,2026-07-06,1,2093,79,122,10,12929.1082,12911.6812,-4665.1205,13.4387,-36.131008,105.9763,163.6596,1.5443,3,1,3081,4640035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|43|112,112,114701323,43,2026-07-06,1,2093,73,100,8,14778.5104,14773.3468,-4202.2998,7.7969,-28.445144,147.7851,202.4453,1.3699,1,1,2628,4640036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|44|112,112,114701323,44,2026-07-06,1,2093,67,102,10,18456.5506,18218.3821,2646.6914,8.5955,14.527587,180.9466,275.4709,1.5224,3,1,2211,4640037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|45|112,112,114701323,45,2026-07-06,1,2093,66,106,10,12427.8080,12181.4639,-6120.3952,14.0722,-50.243511,117.2435,188.3001,1.6061,3,1,2145,4640038,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|46|112,112,114701323,46,2026-07-06,1,2093,66,91,10,9364.7659,9307.6872,-2929.6036,17.1721,-31.475098,102.9095,141.8904,1.3788,3,1,2145,4640039,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|47|112,112,114701323,47,2026-07-06,1,2093,65,91,8,10538.0042,10324.3625,-6041.6715,3.9904,-58.518592,115.8022,162.1231,1.4000,2,1,2080,4640040,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|48|112,112,114701323,48,2026-07-06,1,2093,71,105,8,20996.9983,20967.3079,9815.3365,4.0303,46.812574,199.9714,295.7324,1.4789,3,1,2485,4640041,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|49|112,112,114701323,49,2026-07-06,1,2093,84,114,10,30434.7194,30421.3802,23067.8372,8.8089,75.827714,266.9712,362.3181,1.3571,2,1,3486,4640042,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|5|112,112,114701323,5,2026-07-06,1,2141,31,44,9,13138.8371,13138.8371,7133.0415,0.1635,54.289748,298.6099,423.8335,1.4194,0,1,465,4640043,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|50|112,112,114701323,50,2026-07-06,1,2093,75,111,10,35877.4729,35865.2095,-28527.6189,12.6277,-79.541202,323.2205,478.3663,1.4800,2,1,2775,4640044,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|51|112,112,114701323,51,2026-07-06,1,2093,74,105,8,8477.6824,8424.5410,-6156.2082,7.1775,-73.074702,80.7398,114.5633,1.4189,2,1,2701,4640045,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|6|112,112,114701323,6,2026-07-06,1,2141,23,33,7,8457.5489,7941.1933,6694.4255,0.4905,84.299994,256.2894,367.7195,1.4348,2,1,253,4640046,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|7|112,112,114701323,7,2026-07-06,1,2141,16,21,6,2310.1153,2304.9517,-856.9216,0.1635,-37.177422,110.0055,144.3822,1.3125,1,1,120,4640047,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|8|112,112,114701323,8,2026-07-06,1,2141,26,37,6,5307.0932,5301.9297,-4160.6565,2.8924,-78.474381,143.4350,204.1190,1.4231,1,1,325,4640048,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701323|9|112,112,114701323,9,2026-07-06,1,2141,36,50,8,11089.4516,11084.2881,-3246.2267,4.8417,-29.286741,221.7890,308.0403,1.3889,1,1,630,4640049,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701360|1|112,112,114701360,1,2026-07-06,1,2093,7,7,2,3299.5101,3299.5101,-2631.3461,0.0000,-79.749600,471.3586,471.3586,1.0000,0,1,21,4640050,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701360|10|112,112,114701360,10,2026-07-06,1,2141,55,78,8,10000.1982,151.4729,-231.2403,0.0000,-152.661167,128.2077,181.8218,1.4182,56,1,1485,4640051,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701360|11|112,112,114701360,11,2026-07-06,1,2141,58,97,9,6819.6772,6819.6772,4795.6476,8.5799,70.320742,70.3060,117.5806,1.6724,0,1,1653,4640052,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701360|12|112,112,114701360,12,2026-07-06,1,2141,43,76,9,3388.1322,3388.1322,-1135.5342,8.7884,-33.515049,44.5807,78.7938,1.7674,0,1,903,4640053,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701360|13|112,112,114701360,13,2026-07-06,1,2141,41,56,7,3412.1522,3412.1522,19.1215,8.1141,0.560394,60.9313,83.2232,1.3659,0,1,820,4640054,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701360|14|112,112,114701360,14,2026-07-06,1,2141,53,79,9,9225.4740,9215.1469,-6166.3271,8.1141,-66.915125,116.7782,174.0655,1.4906,1,1,1378,4640055,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
114701360|15|112,112,114701360,15,2026-07-06,1,2141,47,63,8,17574.0206,17553.3664,13116.1353,8.2139,74.721481,278.9527,373.9153,1.3404,1,1,1081,4640056,A168_HF9F_20260827_0900,2026-08-27 09:00:00,465
