round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114631549|41|113,113,114631549,41,2026-05-04,1,994,38,55,8,4149.0432,4149.0432,2766.8567,0.1680,66.686622,75.4371,109.1853,1.4474,0,1,703,1860001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|42|113,113,114631549,42,2026-05-04,1,994,39,52,9,4739.4576,3189.0700,-824.6253,0.0000,-25.857862,91.1434,121.5246,1.3333,1,1,741,1860002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|43|113,113,114631549,43,2026-05-04,1,994,37,57,9,2505.3420,2505.3420,-234.7948,0.0000,-9.371767,43.9534,67.7119,1.5405,0,1,666,1860003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|44|113,113,114631549,44,2026-05-04,1,994,48,65,9,2581.3828,2581.3828,837.8921,0.0672,32.459040,39.7136,53.7788,1.3542,0,1,1128,1860004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|45|113,113,114631549,45,2026-05-04,1,994,76,106,8,7590.9683,7590.9683,2886.5026,0.8479,38.025486,71.6129,99.8812,1.3947,0,1,2850,1860005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|46|113,113,114631549,46,2026-05-04,1,994,61,94,8,4811.6243,4811.6243,2990.9437,0.7625,62.160790,51.1875,78.8791,1.5410,0,1,1830,1860006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|47|113,113,114631549,47,2026-05-04,1,994,55,80,8,3180.0401,3180.0401,-685.5490,0.7373,-21.557874,39.7505,57.8189,1.4545,0,1,1485,1860007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|48|113,113,114631549,48,2026-05-04,1,994,52,74,8,5301.2159,5301.2159,2440.5725,0.7761,46.037977,71.6381,101.9465,1.4231,0,1,1326,1860008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|49|113,113,114631549,49,2026-05-04,1,994,59,84,8,9699.9304,9699.9304,-4565.3534,0.7928,-47.065836,115.4754,164.4056,1.4237,0,1,1711,1860009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|5|113,113,114631549,5,2026-05-04,1,2145,14,16,5,764.9034,9.0810,9.0810,0.0000,100.000000,47.8065,54.6360,1.1429,13,1,91,1860010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|6|113,113,114631549,6,2026-05-04,1,2145,16,20,5,999.6614,999.6614,347.8645,1.6805,34.798236,49.9831,62.4788,1.2500,0,1,120,1860011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|7|113,113,114631549,7,2026-05-04,1,2145,33,37,5,2862.5296,2412.4230,-1320.9428,1.6805,-54.755852,77.3657,86.7433,1.1212,0,1,528,1860012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|8|113,113,114631549,8,2026-05-04,1,2145,41,52,8,2732.4338,2732.4338,1582.2711,2.6258,57.907027,52.5468,66.6447,1.2683,0,1,820,1860013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631549|9|113,113,114631549,9,2026-05-04,1,2145,34,45,8,2441.1571,2441.1571,-827.1706,1.6805,-33.884364,54.2479,71.7987,1.3235,0,1,561,1860014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|1|113,113,114631582,1,2026-05-04,1,994,11,11,3,550.8987,550.8987,-162.7704,0.0000,-29.546340,50.0817,50.0817,1.0000,0,1,55,1860015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|10|113,113,114631582,10,2026-05-04,1,1325,25,37,7,7250.1832,7250.1832,6240.2428,0.2185,86.070139,195.9509,290.0073,1.4800,0,1,300,1860016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|11|113,113,114631582,11,2026-05-04,1,1325,35,45,8,5340.8168,5340.8168,-1730.0271,0.0000,-32.392558,118.6848,152.5948,1.2857,0,1,595,1860017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|12|113,113,114631582,12,2026-05-04,1,1325,39,52,8,7253.2043,7253.2043,-1094.2949,0.2857,-15.087055,139.4847,185.9796,1.3333,0,1,741,1860018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|13|113,113,114631582,13,2026-05-04,1,1325,44,58,9,4975.7924,4555.6685,1151.5118,0.0840,25.276463,85.7895,113.0862,1.3182,1,1,946,1860019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|14|113,113,114631582,14,2026-05-04,1,1325,36,45,8,5989.4400,5989.4400,2947.3819,0.8158,49.209641,133.0987,166.3733,1.2500,0,1,630,1860020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|15|113,113,114631582,15,2026-05-04,1,1325,59,82,9,5919.9851,5644.0584,1900.2586,0.3855,33.668301,72.1949,100.3387,1.3898,1,1,1711,1860021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|16|113,113,114631582,16,2026-05-04,1,1325,51,79,11,8776.5124,8566.4505,-2749.9694,1.8737,-32.101621,111.0951,172.0885,1.5490,1,1,1275,1860022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|17|113,113,114631582,17,2026-05-04,1,1325,46,64,11,2416.1263,2416.1263,796.4025,0.6876,32.961957,37.7520,52.5245,1.3913,0,1,1035,1860023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|18|113,113,114631582,18,2026-05-04,1,1325,53,80,9,3738.1685,3318.0445,313.4117,0.2017,9.445674,46.7271,70.5315,1.5094,1,1,1378,1860024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|19|113,113,114631582,19,2026-05-04,1,1325,54,83,8,9318.4196,190.2745,-289.0068,0.0000,-151.889406,112.2701,172.5633,1.5370,55,1,1431,1860025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|2|113,113,114631582,2,2026-05-04,2,-1,15,21,8,555.0758,12.6037,-6.3019,0.0000,-50.000000,26.4322,37.0051,1.4000,15,1,105,1860026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|20|113,113,114631582,20,2026-05-04,1,1325,48,76,8,7913.9904,7913.9904,2225.1440,0.0000,28.116587,104.1315,164.8748,1.5833,0,1,1128,1860027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|21|113,113,114631582,21,2026-05-04,1,1325,43,65,8,3237.6796,3012.0502,-863.6120,0.0000,-28.671901,49.8105,75.2949,1.5116,2,1,903,1860028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|22|113,113,114631582,22,2026-05-04,1,1325,47,70,8,9611.6171,9609.5165,-3981.9724,0.0000,-41.437802,137.3088,204.5025,1.4894,1,1,1081,1860029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|23|113,113,114631582,23,2026-05-04,1,1325,69,103,8,19227.7840,19169.5907,-10060.7868,0.0000,-52.483055,186.6775,278.6635,1.4928,2,1,2346,1860030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|24|113,113,114631582,24,2026-05-04,1,1325,83,133,9,17172.6667,17099.7690,-6730.6443,0.2790,-39.361025,129.1178,206.8996,1.6024,6,1,3403,1860031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|25|113,113,114631582,25,2026-05-04,1,1325,96,170,9,16686.6156,16451.3462,-9171.6869,0.1042,-55.750373,98.1566,173.8189,1.7708,4,1,4560,1860032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|26|113,113,114631582,26,2026-05-04,1,1325,94,158,8,12239.2763,12062.5958,-8295.5088,0.1714,-68.770511,77.4638,130.2051,1.6809,5,1,4371,1860033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|27|113,113,114631582,27,2026-05-04,1,1325,98,147,9,20070.7161,518.1633,-312.9879,0.0000,-60.403333,136.5355,204.8032,1.5000,96,1,4753,1860034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|28|113,113,114631582,28,2026-05-04,1,1325,93,158,8,8313.0409,8282.6444,1338.6651,0.0907,16.162291,52.6142,89.3875,1.6989,4,1,4278,1860035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|29|113,113,114631582,29,2026-05-04,1,1325,67,105,8,7217.8810,7191.8105,3893.3844,0.4705,54.136360,68.7417,107.7296,1.5672,4,1,2211,1860036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|3|113,113,114631582,3,2026-05-04,1,994,17,18,4,801.4733,801.4733,484.2822,0.1529,60.424001,44.5263,47.1455,1.0588,0,1,136,1860037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|30|113,113,114631582,30,2026-05-04,1,1402,57,96,8,7543.4187,7538.2296,-1172.8639,0.6722,-15.558877,78.5773,132.3407,1.6842,1,1,1596,1860038,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|31|113,113,114631582,31,2026-05-04,1,1402,52,80,8,4151.0423,4135.4749,-209.8616,0.6722,-5.074667,51.8880,79.8277,1.5385,1,1,1326,1860039,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|32|113,113,114631582,32,2026-05-04,1,1402,54,89,8,9407.5812,9291.0469,5447.5830,0.3361,58.632607,105.7032,174.2145,1.6481,3,1,1431,1860040,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|33|113,113,114631582,33,2026-05-04,1,1402,63,126,8,6504.3445,6504.3445,3213.2965,1.6805,49.402311,51.6218,103.2436,2.0000,0,1,1953,1860041,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|34|113,113,114631582,34,2026-05-04,1,1402,68,109,8,6279.2044,6279.2044,-370.5117,1.9641,-5.900616,57.6074,92.3412,1.6029,0,1,2278,1860042,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|35|113,113,114631582,35,2026-05-04,1,1402,57,103,8,7126.6140,6970.9396,1630.7381,1.9494,23.393376,69.1904,125.0283,1.8070,2,1,1596,1860043,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|36|113,113,114631582,36,2026-05-04,1,1402,53,81,8,13679.2665,13679.2665,-10399.0384,1.7813,-76.020439,168.8798,258.0994,1.5283,0,1,1378,1860044,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|37|113,113,114631582,37,2026-05-04,1,1402,54,77,8,12758.4698,12737.4636,-10329.7243,1.9158,-81.097184,165.6944,236.2680,1.4259,1,1,1431,1860045,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|38|113,113,114631582,38,2026-05-04,1,1402,56,90,8,15974.2074,15974.2074,12187.1484,2.1342,76.292664,177.4912,285.2537,1.6071,0,1,1540,1860046,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|39|113,113,114631582,39,2026-05-04,1,1402,53,95,8,5410.2418,531.6796,-227.1395,0.1344,-42.721116,56.9499,102.0800,1.7925,53,1,1378,1860047,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|4|113,113,114631582,4,2026-05-04,1,994,16,16,3,402.3223,402.3223,-10.0495,0.0000,-2.497879,25.1451,25.1451,1.0000,0,1,120,1860048,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|40|113,113,114631582,40,2026-05-04,1,1402,45,70,8,8658.4305,8624.0823,2692.6157,2.0502,31.222055,123.6919,192.4096,1.5556,3,1,990,1860049,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|41|113,113,114631582,41,2026-05-04,1,1402,41,69,8,6474.6095,6466.2070,3291.6849,2.0502,50.905962,93.8349,157.9173,1.6829,1,1,820,1860050,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|42|113,113,114631582,42,2026-05-04,1,1402,48,69,8,8585.5041,8581.3029,3308.0040,2.4015,38.548972,124.4276,178.8647,1.4375,1,1,1128,1860051,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|43|113,113,114631582,43,2026-05-04,1,1402,74,104,8,14729.6340,14725.4327,-948.7353,3.6887,-6.442835,141.6311,199.0491,1.4054,1,1,2701,1860052,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|44|113,113,114631582,44,2026-05-04,1,1402,97,148,8,16242.0124,16134.0283,4629.5000,0.6907,28.694012,109.7433,167.4434,1.5258,3,1,4656,1860053,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
114631582|45|113,113,114631582,45,2026-05-04,1,1402,60,75,8,9598.8819,9594.6807,-4166.3304,2.3863,-43.423336,127.9851,159.9814,1.2500,2,1,1770,1860054,A168_HF9F_20260827_0900,2026-08-27 09:00:00,187
