round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1280657|20|906,906,1280657,20,2026-07-06,1,-1,5,5,2,800.4321,800.4321,-154.0185,0.8176,-19.241916,160.0864,160.0864,1.0000,0,1,10,4670001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|21|906,906,1280657,21,2026-07-06,1,-1,3,4,3,272.1621,272.1621,-55.2878,0.7685,-20.314305,68.0405,90.7207,1.3333,0,1,3,4670002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|22|906,906,1280657,22,2026-07-06,1,-1,4,5,3,289.5353,289.5353,37.8119,0.8911,13.059529,57.9071,72.3838,1.2500,0,1,6,4670003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|23|906,906,1280657,23,2026-07-06,1,-1,2,2,2,462.5681,462.5681,53.7875,1.6351,11.628013,231.2840,231.2840,1.0000,0,1,1,4670004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|24|906,906,1280657,24,2026-07-06,1,-1,3,4,3,266.9983,10.2195,10.2195,0.0000,100.000000,66.7496,88.9994,1.3333,3,1,3,4670005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|25|906,906,1280657,25,2026-07-06,1,-1,8,8,2,570.7155,570.7155,1.3328,1.6351,0.233536,71.3394,71.3394,1.0000,0,1,28,4670006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|26|906,906,1280657,26,2026-07-06,1,-1,6,6,2,781.7736,781.7736,-560.8152,0.7358,-71.736267,130.2956,130.2956,1.0000,0,1,15,4670007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|27|906,906,1280657,27,2026-07-06,1,-1,8,8,2,765.1538,765.1538,-649.0234,0.0245,-84.822607,95.6442,95.6442,1.0000,0,1,28,4670008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|28|906,906,1280657,28,2026-07-06,1,-1,6,9,5,1624.6374,1624.6374,1060.7771,0.0000,65.293162,180.5153,270.7729,1.5000,0,1,15,4670009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|29|906,906,1280657,29,2026-07-06,1,-1,11,12,3,1295.6721,1295.6721,-476.5586,4.0878,-36.780801,107.9727,117.7884,1.0909,0,1,55,4670010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|3|906,906,1280657,3,2026-07-06,1,-1,3,3,1,52.4961,52.4961,-52.4961,0.0000,-100.000000,17.4987,17.4987,1.0000,0,1,3,4670011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
1280657|30|906,906,1280657,30,2026-07-06,1,-1,15,18,3,2256.7150,2236.7150,2114.0808,13.6417,94.517219,125.3731,150.4477,1.2000,1,1,105,4670012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,468
