round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1265075|26|906,906,1265075,26,2026-06-17,1,-1,10,11,3,377.6463,377.6463,-175.6624,0.0000,-46.515070,34.3315,37.7646,1.1000,0,1,45,3830001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|27|906,906,1265075,27,2026-06-17,1,-1,1,1,1,51.4311,51.4311,51.4311,0.0000,100.000000,51.4311,51.4311,1.0000,0,0,0,3830002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|28|906,906,1265075,28,2026-06-17,1,-1,5,9,6,903.1030,46.5451,-71.4892,0.0000,-153.591160,100.3448,180.6206,1.8000,5,1,10,3830003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|29|906,906,1265075,29,2026-06-17,1,-1,5,9,6,1019.4036,48.3452,-85.8899,0.0000,-177.659574,113.2671,203.8807,1.8000,5,1,10,3830004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|3|906,906,1265075,3,2026-06-17,1,-1,6,12,8,3182.6311,3182.6311,2996.6832,0.0000,94.157414,265.2193,530.4385,2.0000,0,1,15,3830005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|30|906,906,1265075,30,2026-06-17,1,-1,5,5,2,832.7080,832.7080,-190.4501,0.8309,-22.871169,166.5416,166.5416,1.0000,0,1,10,3830006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|31|906,906,1265075,31,2026-06-17,1,-1,4,4,1,230.7640,230.7640,-219.2258,0.0000,-95.000000,57.6910,57.6910,1.0000,0,1,6,3830007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|32|906,906,1265075,32,2026-06-17,1,-1,6,10,5,686.1430,686.1430,-350.8460,0.0000,-51.133066,68.6143,114.3572,1.6667,0,1,15,3830008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|33|906,906,1265075,33,2026-06-17,1,-1,6,7,3,833.3154,833.3154,-520.6076,0.0000,-62.474254,119.0451,138.8859,1.1667,0,1,15,3830009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|34|906,906,1265075,34,2026-06-17,1,-1,5,5,2,131.6659,131.6659,-89.9809,0.0000,-68.340324,26.3332,26.3332,1.0000,0,1,10,3830010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|35|906,906,1265075,35,2026-06-17,1,-1,9,9,3,855.4177,854.1319,-524.3093,0.0000,-61.385044,95.0464,95.0464,1.0000,0,1,36,3830011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|36|906,906,1265075,36,2026-06-17,1,-1,15,15,2,1927.6007,1927.6007,1567.1726,0.0000,81.301722,128.5067,128.5067,1.0000,0,1,105,3830012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|37|906,906,1265075,37,2026-06-17,1,-1,2,3,2,1353.4850,128.9004,128.9004,0.0000,100.000000,451.1617,676.7425,1.5000,2,1,1,3830013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|38|906,906,1265075,38,2026-06-17,1,-1,3,4,2,79.2042,17.0416,17.0416,0.0000,100.000000,19.8011,26.4014,1.3333,3,1,3,3830014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|39|906,906,1265075,39,2026-06-17,1,-1,3,4,3,64.8381,64.8381,34.9272,0.0000,53.868313,16.2095,21.6127,1.3333,0,1,3,3830015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|4|906,906,1265075,4,2026-06-17,1,-1,3,3,1,306.3292,306.3292,306.3292,0.0000,100.000000,102.1097,102.1097,1.0000,0,1,3,3830016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|40|906,906,1265075,40,2026-06-17,1,-1,9,9,2,2506.8043,2506.8043,1411.8966,0.0000,56.322571,278.5338,278.5338,1.0000,0,1,36,3830017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|41|906,906,1265075,41,2026-06-17,1,-1,7,11,3,2148.9795,2148.9795,-396.6666,0.0000,-18.458373,195.3618,306.9971,1.5714,0,1,21,3830018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|42|906,906,1265075,42,2026-06-17,1,-1,8,10,3,1938.7374,1938.7374,1855.6516,0.0000,95.714437,193.8737,242.3422,1.2500,0,1,28,3830019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|43|906,906,1265075,43,2026-06-17,1,-1,1,1,1,259.2126,259.2126,-246.2520,0.0000,-95.000000,259.2126,259.2126,1.0000,0,0,0,3830020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|44|906,906,1265075,44,2026-06-17,1,-1,4,6,3,531.3240,531.3240,487.9844,0.0000,91.843088,88.5540,132.8310,1.5000,0,1,6,3830021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|45|906,906,1265075,45,2026-06-17,1,-1,2,3,3,44.8047,44.8047,-32.3419,0.0000,-72.184033,14.9349,22.4024,1.5000,0,1,1,3830022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|46|906,906,1265075,46,2026-06-17,1,-1,1,1,1,4.1543,4.1543,4.1543,0.0000,100.000000,4.1543,4.1543,1.0000,0,0,0,3830023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|47|906,906,1265075,47,2026-06-17,1,-1,2,3,3,51.5156,51.5156,47.3613,0.0000,91.935858,17.1719,25.7578,1.5000,0,1,1,3830024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|48|906,906,1265075,48,2026-06-17,1,-1,2,3,3,14.5400,14.5400,10.3857,0.0000,71.428571,4.8467,7.2700,1.5000,0,1,1,3830025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|49|906,906,1265075,49,2026-06-17,1,-1,10,10,2,339.2147,339.2147,22.0088,0.0000,6.488173,33.9215,33.9215,1.0000,0,1,45,3830026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
1265075|5|906,906,1265075,5,2026-06-17,1,-1,6,6,2,1806.9431,1755.0145,-1082.5474,10.9066,-61.683103,301.1572,301.1572,1.0000,0,1,15,3830027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,384
