round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1269072|19|911,911,1269072,19,2026-06-23,1,-1,8,11,5,1542.1235,1542.1235,-766.3874,0.0000,-49.696888,140.1930,192.7654,1.3750,0,1,28,4100001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|20|911,911,1269072,20,2026-06-23,1,-1,9,9,2,255.6972,255.6972,135.4301,0.0000,52.965022,28.4108,28.4108,1.0000,0,1,36,4100002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|21|911,911,1269072,21,2026-06-23,1,-1,8,9,4,1343.4378,1343.4378,382.6281,0.3323,28.481266,149.2709,167.9297,1.1250,0,1,28,4100003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|22|911,911,1269072,22,2026-06-23,1,-1,13,17,5,3383.4470,3383.4470,3094.0373,0.3323,91.446307,199.0263,260.2652,1.3077,0,1,78,4100004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|23|911,911,1269072,23,2026-06-23,1,-1,9,10,3,1997.9659,1997.9659,-1672.2348,1.0523,-83.696863,199.7966,221.9962,1.1111,0,1,36,4100005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|24|911,911,1269072,24,2026-06-23,1,-1,7,10,5,2982.4586,2982.4586,169.7165,0.0000,5.690490,298.2459,426.0655,1.4286,0,1,21,4100006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|25|911,911,1269072,25,2026-06-23,1,-1,14,17,5,2804.4184,2800.3680,226.9705,0.0000,8.105025,164.9658,200.3156,1.2143,0,1,91,4100007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|26|911,911,1269072,26,2026-06-23,1,-1,8,8,2,2787.4974,2787.4974,-2293.7592,0.0000,-82.287400,348.4372,348.4372,1.0000,0,1,28,4100008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|27|911,911,1269072,27,2026-06-23,1,-1,10,14,6,1884.1098,1884.1098,-1175.5019,0.0000,-62.390307,134.5793,188.4110,1.4000,0,1,45,4100009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
1269072|28|911,911,1269072,28,2026-06-23,1,-1,7,8,3,1805.3020,1805.3020,-1755.0158,0.0000,-97.214526,225.6628,257.9003,1.1429,0,1,21,4100010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,411
