round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114675950|31|35,35,114675950,31,2026-06-14,1,2175,7,11,5,2913.4575,2913.4575,2897.2558,0.0665,99.443900,264.8598,416.2082,1.5714,0,1,21,3680001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|32|35,35,114675950,32,2026-06-14,1,2175,9,12,4,4249.8603,4249.8603,-3668.2677,0.0000,-86.315019,354.1550,472.2067,1.3333,0,1,36,3680002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|33|35,35,114675950,33,2026-06-14,1,2175,10,13,4,4293.2759,4293.2759,-2887.5770,0.0000,-67.258128,330.2520,429.3276,1.3000,0,1,45,3680003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|34|35,35,114675950,34,2026-06-14,1,2175,9,9,2,5224.9439,5224.9439,489.0354,0.0000,9.359629,580.5493,580.5493,1.0000,0,1,36,3680004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|35|35,35,114675950,35,2026-06-14,1,2175,11,15,5,4419.3036,4419.3036,-2662.9189,0.0000,-60.256527,294.6202,401.7549,1.3636,0,1,55,3680005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|36|35,35,114675950,36,2026-06-14,1,2175,11,12,4,3385.5367,3385.5367,-3102.3312,0.0000,-91.634841,282.1281,307.7761,1.0909,0,1,55,3680006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|37|35,35,114675950,37,2026-06-14,1,2175,11,11,2,958.0564,958.0564,-714.7999,0.0000,-74.609382,87.0960,87.0960,1.0000,0,1,55,3680007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|38|35,35,114675950,38,2026-06-14,1,2175,13,18,7,2467.6675,2467.6675,-1410.6435,0.0000,-57.165058,137.0926,189.8206,1.3846,0,1,78,3680008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|39|35,35,114675950,39,2026-06-14,1,2175,11,13,3,4198.4136,4198.4136,-2482.2118,0.0000,-59.122612,322.9549,381.6740,1.1818,0,1,55,3680009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|4|35,35,114675950,4,2026-06-14,1,2201,6,10,6,611.1460,611.1460,-323.5483,0.0000,-52.941238,61.1146,101.8577,1.6667,0,1,15,3680010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|40|35,35,114675950,40,2026-06-14,1,2175,22,27,7,2401.7427,2401.7427,1790.7149,0.0000,74.558984,88.9534,109.1701,1.2273,0,1,231,3680011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|41|35,35,114675950,41,2026-06-14,1,2175,15,20,7,3479.0268,3479.0268,-1979.5821,0.0682,-56.900455,173.9513,231.9351,1.3333,0,1,105,3680012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|42|35,35,114675950,42,2026-06-14,1,2175,15,21,8,2408.5327,2408.5327,-1728.1639,0.0000,-71.751732,114.6920,160.5688,1.4000,0,1,105,3680013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|43|35,35,114675950,43,2026-06-14,1,2175,17,22,6,5068.4380,311.9904,-1788.0096,0.0000,-573.097694,230.3835,298.1434,1.2941,17,1,136,3680014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|44|35,35,114675950,44,2026-06-14,1,2175,12,25,7,307.3509,68.5677,-80.9868,0.0000,-118.112103,12.2940,25.6126,2.0833,11,1,66,3680015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|45|35,35,114675950,45,2026-06-14,1,2175,14,27,7,406.8042,406.8042,-105.4004,0.0000,-25.909355,15.0668,29.0574,1.9286,0,1,91,3680016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|46|35,35,114675950,46,2026-06-14,1,2175,13,28,8,1004.4782,1004.4782,174.4415,0.0000,17.366375,35.8742,77.2676,2.1538,0,1,78,3680017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|47|35,35,114675950,47,2026-06-14,1,2175,14,31,8,1218.6297,1218.6297,-223.5328,0.0000,-18.342960,39.3106,87.0450,2.2143,0,1,91,3680018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|48|35,35,114675950,48,2026-06-14,1,2175,15,32,8,580.4204,578.7112,200.8258,0.0000,34.702248,18.1381,38.6947,2.1333,1,1,105,3680019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|49|35,35,114675950,49,2026-06-14,1,2175,10,19,7,376.2222,376.2222,31.7239,0.0682,8.432229,19.8012,37.6222,1.9000,0,1,45,3680020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|5|35,35,114675950,5,2026-06-14,1,2065,12,16,6,2203.8849,39.7339,4.2147,0.0000,10.607352,137.7428,183.6571,1.3333,12,1,66,3680021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|6|35,35,114675950,6,2026-06-14,1,2065,23,29,7,3700.6772,3700.1579,2047.1248,0.0000,55.325335,127.6096,160.8990,1.2609,0,1,253,3680022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|7|35,35,114675950,7,2026-06-14,1,2065,5,9,5,856.7611,856.7611,856.7611,0.0000,100.000000,95.1957,171.3522,1.8000,0,1,10,3680023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|8|35,35,114675950,8,2026-06-14,1,2065,9,13,6,902.2155,902.2155,-573.0700,0.0000,-63.518091,69.4012,100.2462,1.4444,0,1,36,3680024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675950|9|35,35,114675950,9,2026-06-14,1,2065,12,18,6,6088.4841,6088.4841,-4159.2277,0.0000,-68.313026,338.2491,507.3737,1.5000,0,1,66,3680025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675980|1|35,35,114675980,1,2026-06-14,1,2175,6,8,4,241.3727,241.3727,-79.2362,0.0000,-32.827341,30.1716,40.2288,1.3333,0,1,15,3680026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675980|10|35,35,114675980,10,2026-06-14,1,2201,9,16,6,199.5924,12.4629,3.1157,0.0000,25.000000,12.4745,22.1769,1.7778,9,1,36,3680027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675980|11|35,35,114675980,11,2026-06-14,1,2201,9,12,6,287.3684,287.3684,-119.2191,0.0000,-41.486512,23.9474,31.9298,1.3333,0,1,36,3680028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675980|12|35,35,114675980,12,2026-06-14,1,2201,8,15,8,442.1523,442.1523,-251.9542,0.0000,-56.983572,29.4768,55.2690,1.8750,0,1,28,3680029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675980|13|35,35,114675980,13,2026-06-14,1,2201,30,34,6,4461.9660,4461.9660,-3869.9471,2.8976,-86.731882,131.2343,148.7322,1.1333,0,1,435,3680030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675980|14|35,35,114675980,14,2026-06-14,1,2201,26,39,10,4925.8114,4925.8114,398.3327,4.8284,8.086641,126.3029,189.4543,1.5000,0,1,325,3680031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675980|15|35,35,114675980,15,2026-06-14,1,2201,24,35,9,3428.0818,3428.0818,-2399.3299,2.0273,-69.990451,97.9452,142.8367,1.4583,0,1,276,3680032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
114675980|16|35,35,114675980,16,2026-06-14,1,2201,28,44,10,3736.9105,3736.9105,-2802.2560,5.0580,-74.988576,84.9298,133.4611,1.5714,0,1,378,3680033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,369
