round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114615924|43|33,33,114615924,43,2026-04-20,2,-1,7,7,2,237.7936,237.7936,-29.7552,0.0000,-12.513035,33.9705,33.9705,1.0000,0,1,21,1270001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|44|33,33,114615924,44,2026-04-20,1,2239,16,16,2,2039.8846,2039.8846,-1825.0433,0.4722,-89.467966,127.4928,127.4928,1.0000,0,1,120,1270002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|45|33,33,114615924,45,2026-04-20,1,2239,22,25,3,2324.1036,2324.1036,-1193.9595,0.4851,-51.372903,92.9641,105.6411,1.1364,0,1,231,1270003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|46|33,33,114615924,46,2026-04-20,1,2239,20,21,3,2634.9932,2634.9932,2513.2342,0.4080,95.379154,125.4759,131.7497,1.0500,0,1,190,1270004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|47|33,33,114615924,47,2026-04-20,1,2239,15,19,6,1138.6820,1138.6820,143.2537,0.0000,12.580657,59.9306,75.9121,1.2667,0,1,105,1270005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|48|33,33,114615924,48,2026-04-20,1,2239,12,15,5,620.0797,620.0797,54.8852,0.0000,8.851307,41.3386,51.6733,1.2500,0,1,66,1270006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|49|33,33,114615924,49,2026-04-20,1,2239,11,11,2,549.2836,549.2836,-273.7652,0.1349,-49.840410,49.9349,49.9349,1.0000,0,1,55,1270007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|5|33,33,114615924,5,2026-04-20,1,2210,8,8,3,1514.9859,1514.9859,-1172.1444,0.0000,-77.369990,189.3732,189.3732,1.0000,0,1,28,1270008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|6|33,33,114615924,6,2026-04-20,1,2210,16,18,3,607.6232,607.6232,-253.6238,0.1103,-41.740311,33.7568,37.9765,1.1250,0,1,120,1270009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|7|33,33,114615924,7,2026-04-20,1,2210,18,22,4,4739.0630,4739.0630,-4401.0169,0.1012,-92.866815,215.4120,263.2813,1.2222,0,1,153,1270010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|8|33,33,114615924,8,2026-04-20,1,2210,20,25,6,5131.5131,5131.5131,4787.3297,0.0000,93.292752,205.2605,256.5757,1.2500,0,1,190,1270011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615924|9|33,33,114615924,9,2026-04-20,1,2210,12,14,3,2405.5184,2405.5184,-1405.9839,0.0000,-58.448270,171.8227,200.4599,1.1667,0,1,66,1270012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|1|33,33,114615963,1,2026-04-20,1,2239,5,5,2,222.4956,222.4956,-206.2665,0.0000,-92.705882,44.4991,44.4991,1.0000,0,1,10,1270013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|10|33,33,114615963,10,2026-04-20,1,2210,12,17,6,1657.4869,1657.4869,789.9219,0.0000,47.657807,97.4992,138.1239,1.4167,0,1,66,1270014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|11|33,33,114615963,11,2026-04-20,1,2210,6,8,3,250.0018,250.0018,-117.5086,0.0000,-47.003093,31.2502,41.6670,1.3333,0,1,15,1270015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|12|33,33,114615963,12,2026-04-20,1,2210,7,8,3,339.6711,339.6711,-83.1467,0.0000,-24.478599,42.4589,48.5244,1.1429,0,1,21,1270016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|13|33,33,114615963,13,2026-04-20,1,2210,19,34,7,1897.7214,1897.7214,434.5517,0.1687,22.898602,55.8153,99.8801,1.7895,0,1,171,1270017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|14|33,33,114615963,14,2026-04-20,1,2210,18,31,7,751.6048,688.3577,-147.0900,0.0000,-21.368251,24.2453,41.7558,1.7222,1,1,153,1270018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|15|33,33,114615963,15,2026-04-20,1,2210,22,36,7,1239.3655,1239.3655,1223.6600,0.0000,98.732773,34.4268,56.3348,1.6364,0,1,231,1270019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|16|33,33,114615963,16,2026-04-20,1,2210,19,28,7,632.6909,632.6909,123.2426,0.0000,19.479118,22.5961,33.2995,1.4737,0,1,171,1270020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|17|33,33,114615963,17,2026-04-20,1,2210,11,17,5,713.5091,713.5091,387.2323,0.0000,54.271535,41.9711,64.8645,1.5455,0,1,55,1270021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|18|33,33,114615963,18,2026-04-20,1,2210,12,18,5,806.2200,806.2200,203.7732,0.0000,25.275135,44.7900,67.1850,1.5000,0,1,66,1270022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|19|33,33,114615963,19,2026-04-20,1,2210,12,16,3,477.5708,42.6033,-340.8263,0.0000,-800.000000,29.8482,39.7976,1.3333,11,1,66,1270023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|2|33,33,114615963,2,2026-04-20,1,2239,8,8,2,790.0188,790.0188,88.2390,0.0000,11.169231,98.7524,98.7524,1.0000,0,1,28,1270024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|20|33,33,114615963,20,2026-04-20,1,2210,8,11,5,360.8116,14.6869,-23.2614,0.0000,-158.382493,32.8011,45.1015,1.3750,8,1,28,1270025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|21|33,33,114615963,21,2026-04-20,1,2210,8,11,5,394.5343,394.5343,131.3055,0.0000,33.281134,35.8668,49.3168,1.3750,0,1,28,1270026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
114615963|22|33,33,114615963,22,2026-04-20,1,2210,10,13,5,866.1504,866.1504,278.8579,0.0000,32.195093,66.6270,86.6150,1.3000,0,1,45,1270027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,128
