round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1243080|27|911,911,1243080,27,2026-05-22,1,-1,6,8,3,710.7061,710.7061,710.7061,0.0000,100.000000,88.8383,118.4510,1.3333,0,1,15,2690001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|28|911,911,1243080,28,2026-05-22,1,-1,5,7,4,1507.4031,1507.4031,-1363.2988,0.0000,-90.440229,215.3433,301.4806,1.4000,0,1,10,2690002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|29|911,911,1243080,29,2026-05-22,1,-1,6,10,6,416.6703,416.6703,-170.3647,0.0000,-40.887166,41.6670,69.4451,1.6667,0,1,15,2690003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|3|911,911,1243080,3,2026-05-22,1,-1,1,1,1,35.5170,35.5170,35.5170,0.0000,100.000000,35.5170,35.5170,1.0000,0,0,0,2690004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|30|911,911,1243080,30,2026-05-22,1,-1,12,18,7,500.3858,500.3858,132.5620,0.2017,26.491957,27.7992,41.6988,1.5000,0,1,66,2690005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|31|911,911,1243080,31,2026-05-22,1,-1,9,14,5,456.9859,452.7847,-182.8534,0.1412,-40.384180,32.6419,50.7762,1.5556,1,1,36,2690006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|32|911,911,1243080,32,2026-05-22,1,-1,4,5,4,115.3237,115.3237,110.9983,0.0235,96.249300,23.0647,28.8309,1.2500,0,1,6,2690007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|33|911,911,1243080,33,2026-05-22,1,-1,14,15,2,1442.6948,1438.4936,546.8106,0.0000,38.012722,96.1797,103.0496,1.0714,1,1,91,2690008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|34|911,911,1243080,34,2026-05-22,1,-1,7,9,4,586.8002,586.8002,-420.7482,0.0000,-71.702118,65.2000,83.8286,1.2857,0,1,21,2690009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
1243080|35|911,911,1243080,35,2026-05-22,1,-1,9,9,2,340.1355,340.1355,9.2732,0.0000,2.726325,37.7928,37.7928,1.0000,0,1,36,2690010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,270
