round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114723989|39|37,37,114723989,39,2026-07-27,1,2250,34,54,7,7848.3257,7802.0689,4801.2347,10.7135,61.537968,145.3394,230.8331,1.5882,0,1,561,5590001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|4|37,37,114723989,4,2026-07-27,1,2250,15,22,7,10013.9348,140.7352,24.5552,0.0000,17.447795,455.1789,667.5957,1.4667,15,1,105,5590002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|40|37,37,114723989,40,2026-07-27,1,2250,26,41,8,5118.5942,5118.5942,1343.3018,0.5110,26.243568,124.8438,196.8690,1.5769,0,1,325,5590003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|41|37,37,114723989,41,2026-07-27,1,2250,27,50,10,5746.6157,5746.6157,2266.5567,5.8793,39.441592,114.9323,212.8376,1.8519,0,1,351,5590004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|42|37,37,114723989,42,2026-07-27,1,2250,26,44,9,5789.0718,317.1343,13.6147,0.0000,4.293035,131.5698,222.6566,1.6923,24,1,325,5590005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|43|37,37,114723989,43,2026-07-27,1,2250,23,40,9,6803.2963,6803.2963,-2876.0000,12.7619,-42.273626,170.0824,295.7955,1.7391,0,1,253,5590006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|44|37,37,114723989,44,2026-07-27,1,2250,33,48,10,6610.6590,6610.6590,-836.2915,6.3810,-12.650652,137.7221,200.3230,1.4545,0,1,528,5590007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|45|37,37,114723989,45,2026-07-27,1,2250,40,50,9,2937.5990,2937.5990,948.9350,0.0491,32.303082,58.7520,73.4400,1.2500,0,1,780,5590008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|46|37,37,114723989,46,2026-07-27,1,2250,30,40,8,3261.8740,3261.8740,-2011.7683,0.1799,-61.675231,81.5469,108.7291,1.3333,0,1,435,5590009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|47|37,37,114723989,47,2026-07-27,1,2250,28,44,8,6450.8487,6246.4584,820.7738,6.9481,13.139826,146.6102,230.3875,1.5714,0,1,378,5590010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|48|37,37,114723989,48,2026-07-27,1,2250,32,46,8,3451.4811,3451.4811,569.4256,0.0343,16.498007,75.0322,107.8588,1.4375,0,1,496,5590011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|5|37,37,114723989,5,2026-07-27,1,2250,14,29,7,7595.4500,7510.0365,6404.9252,13.4383,85.284875,261.9121,542.5321,2.0714,1,1,91,5590012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|6|37,37,114723989,6,2026-07-27,1,2250,12,21,5,2720.4394,2700.0003,470.5854,8.6524,17.429086,129.5447,226.7033,1.7500,1,1,66,5590013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|7|37,37,114723989,7,2026-07-27,1,2258,20,39,10,8256.9340,8256.9340,6157.3275,19.3927,74.571596,211.7163,412.8467,1.9500,0,1,190,5590014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|8|37,37,114723989,8,2026-07-27,1,2258,20,48,10,4660.2061,4660.2061,403.8783,10.2174,8.666533,97.0876,233.0103,2.4000,0,1,190,5590015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114723989|9|37,37,114723989,9,2026-07-27,1,2258,41,64,10,5588.7442,5588.7442,2220.7432,10.5841,39.735997,87.3241,136.3108,1.5610,0,1,820,5590016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|1|37,37,114724038,1,2026-07-27,1,1963,8,11,5,1792.8943,1792.8943,1790.3771,6.2992,99.859599,162.9904,224.1118,1.3750,0,1,28,5590017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|10|37,37,114724038,10,2026-07-27,1,1963,13,26,6,4139.8366,4139.8366,4031.8323,2.2837,97.391098,159.2245,318.4490,2.0000,0,1,78,5590018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|11|37,37,114724038,11,2026-07-27,1,1963,14,29,8,7249.6985,7141.4078,-5332.9436,3.5435,-74.676363,249.9896,517.8356,2.0714,0,1,91,5590019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|12|37,37,114724038,12,2026-07-27,1,1963,19,35,8,4235.3521,4235.3521,-104.4683,3.9768,-2.466579,121.0101,222.9133,1.8421,0,1,171,5590020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|13|37,37,114724038,13,2026-07-27,1,1963,37,56,8,7995.4929,7995.4929,576.1194,4.4161,7.205553,142.7767,216.0944,1.5135,0,1,666,5590021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|14|37,37,114724038,14,2026-07-27,1,1963,31,45,7,2343.2592,2343.2592,9.6456,2.5197,0.411630,52.0724,75.5890,1.4516,0,1,465,5590022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|15|37,37,114724038,15,2026-07-27,1,1963,23,40,8,2375.7622,2375.7622,1650.7441,2.9396,69.482717,59.3941,103.2940,1.7391,0,1,253,5590023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|16|37,37,114724038,16,2026-07-27,1,1963,26,47,8,2401.5488,2401.5488,936.1491,0.5519,38.981056,51.0968,92.3673,1.8077,0,1,325,5590024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|17|37,37,114724038,17,2026-07-27,1,1966,18,40,8,4453.2418,4453.2418,136.0061,5.9071,3.054091,111.3310,247.4023,2.2222,0,1,153,5590025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|18|37,37,114724038,18,2026-07-27,1,1966,41,60,8,8765.1403,8765.1403,4915.5448,3.6376,56.080617,146.0857,213.7839,1.4634,0,1,820,5590026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|19|37,37,114724038,19,2026-07-27,1,1966,20,31,8,5395.8826,5395.8826,-2464.6332,4.6194,-45.676183,174.0607,269.7941,1.5500,0,1,190,5590027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|2|37,37,114724038,2,2026-07-27,1,1963,9,15,5,1789.0277,1482.4423,577.6919,5.4593,38.968932,119.2685,198.7809,1.6667,0,1,36,5590028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|20|37,37,114724038,20,2026-07-27,1,1966,25,43,8,4533.5722,4533.5722,-3142.8410,3.3596,-69.323722,105.4319,181.3429,1.7200,0,1,300,5590029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|21|37,37,114724038,21,2026-07-27,1,1966,25,49,8,4503.6325,4461.1325,476.5958,3.5435,10.683292,91.9109,180.1453,1.9600,0,1,300,5590030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|22|37,37,114724038,22,2026-07-27,1,1966,19,37,8,5571.3423,5571.3423,-1579.7189,3.9114,-28.354367,150.5768,293.2285,1.9474,0,1,171,5590031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|23|37,37,114724038,23,2026-07-27,1,1966,24,40,8,6584.3019,6584.3019,214.9313,6.2992,3.264298,164.6075,274.3459,1.6667,0,1,276,5590032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|24|37,37,114724038,24,2026-07-27,1,1966,22,43,9,4165.3081,4165.3081,2921.7415,9.6866,70.144668,96.8676,189.3322,1.9545,0,1,231,5590033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|25|37,37,114724038,25,2026-07-27,1,1966,15,27,8,4743.3624,4743.3624,-2999.3342,7.7986,-63.232238,175.6801,316.2242,1.8000,0,1,105,5590034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|26|37,37,114724038,26,2026-07-27,1,1966,24,40,8,12345.0579,12345.0579,-6140.4924,3.5435,-49.740491,308.6264,514.3774,1.6667,0,1,276,5590035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|27|37,37,114724038,27,2026-07-27,1,1966,19,33,8,5688.5030,5683.3932,-5334.8701,3.8584,-93.867692,172.3789,299.3949,1.7368,0,1,171,5590036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|28|37,37,114724038,28,2026-07-27,1,1966,25,46,8,3134.3815,3134.3815,1657.9168,4.1474,52.894546,68.1387,125.3753,1.8400,0,1,300,5590037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|29|37,37,114724038,29,2026-07-27,1,1966,21,37,7,6434.0558,6425.8802,5106.7867,3.5435,79.472174,173.8934,306.3836,1.7619,1,1,210,5590038,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|3|37,37,114724038,3,2026-07-27,1,1963,11,18,7,1830.1763,1830.1763,677.2410,3.5231,37.004141,101.6765,166.3797,1.6364,0,1,55,5590039,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|30|37,37,114724038,30,2026-07-27,1,1115,19,31,8,4089.6732,451.2697,304.1087,0.0000,67.389565,131.9249,215.2460,1.6316,18,1,171,5590040,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|31|37,37,114724038,31,2026-07-27,1,1115,13,28,8,3686.7148,3686.7148,-2241.1086,5.1713,-60.788769,131.6684,283.5934,2.1538,0,1,78,5590041,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|32|37,37,114724038,32,2026-07-27,1,1115,19,31,8,5845.9575,5845.9575,4844.1838,6.4832,82.863822,188.5793,307.6820,1.6316,0,1,171,5590042,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|33|37,37,114724038,33,2026-07-27,1,1115,13,26,8,5145.0448,5145.0448,-2550.4058,2.2837,-49.570138,197.8863,395.7727,2.0000,0,1,78,5590043,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|34|37,37,114724038,34,2026-07-27,1,1115,25,31,5,4626.8888,4626.8888,3409.1107,4.4674,73.680412,149.2545,185.0756,1.2400,0,1,300,5590044,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|35|37,37,114724038,35,2026-07-27,1,1115,16,30,9,5823.5427,5823.5427,-3657.3420,0.1840,-62.802700,194.1181,363.9714,1.8750,0,1,120,5590045,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|36|37,37,114724038,36,2026-07-27,1,1115,20,31,7,3416.5834,3416.5834,2380.7421,0.1840,69.681956,110.2124,170.8292,1.5500,0,1,190,5590046,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|37|37,37,114724038,37,2026-07-27,1,1115,16,25,6,4642.6404,4642.6404,-1577.7003,0.0164,-33.982823,185.7056,290.1650,1.5625,0,1,120,5590047,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|38|37,37,114724038,38,2026-07-27,1,1115,16,24,8,2990.7621,2973.9642,-3050.1315,0.6009,-102.561138,124.6151,186.9226,1.5000,0,1,120,5590048,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|39|37,37,114724038,39,2026-07-27,1,1115,30,44,8,3813.4635,3809.3757,2455.8788,0.2330,64.469325,86.6696,127.1155,1.4667,1,1,435,5590049,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|4|37,37,114724038,4,2026-07-27,1,1963,11,14,5,1636.8861,1636.8861,-899.9757,3.3596,-54.980964,116.9204,148.8078,1.2727,0,1,55,5590050,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|40|37,37,114724038,40,2026-07-27,1,1115,18,31,7,5005.3484,5005.3484,4672.9752,1.5329,93.359640,161.4629,278.0749,1.7222,0,1,153,5590051,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|41|37,37,114724038,41,2026-07-27,1,1115,13,21,7,5316.6066,1574.7083,-2990.6373,0.0000,-189.916915,253.1717,408.9697,1.6154,11,1,78,5590052,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|42|37,37,114724038,42,2026-07-27,1,1115,15,21,7,3761.6646,552.2265,-1300.6677,0.0000,-235.531561,179.1269,250.7776,1.4000,16,1,105,5590053,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|43|37,37,114724038,43,2026-07-27,1,1115,16,26,7,4032.9564,4022.6293,-6909.3703,0.3679,-171.762540,155.1137,252.0598,1.6250,2,1,120,5590054,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|44|37,37,114724038,44,2026-07-27,1,1115,17,23,7,2672.3684,2672.3684,2366.4185,0.9198,88.551358,116.1899,157.1981,1.3529,0,1,136,5590055,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|45|37,37,114724038,45,2026-07-27,1,1963,22,29,7,5155.5860,5155.5860,-285.7713,0.9198,-5.542946,177.7788,234.3448,1.3182,0,1,231,5590056,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|5|37,37,114724038,5,2026-07-27,1,1963,13,23,5,4610.7795,91.9756,91.9756,0.0000,100.000000,200.4687,354.6753,1.7692,13,1,78,5590057,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
114724038|6|37,37,114724038,6,2026-07-27,1,1963,14,29,7,5473.5300,5473.5300,-1130.1042,2.6668,-20.646717,188.7424,390.9664,2.0714,0,1,91,5590058,A168_HF9F_20260827_0900,2026-08-27 09:00:00,560
