round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1239325|43|912,912,1239325,43,2026-05-18,1,-1,3,5,4,231.1349,231.1349,-108.8651,0.0000,-47.100265,46.2270,77.0450,1.6667,0,1,3,2510001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|44|912,912,1239325,44,2026-05-18,1,-1,5,6,3,296.6334,296.6334,-246.1093,0.0000,-82.967499,49.4389,59.3267,1.2000,0,1,10,2510002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|45|912,912,1239325,45,2026-05-18,1,-1,9,13,6,431.0354,431.0354,-217.1456,0.2521,-50.377677,33.1566,47.8928,1.4444,0,1,36,2510003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|46|912,912,1239325,46,2026-05-18,1,-1,19,26,6,3616.2220,3616.2220,-3146.3965,0.6722,-87.007836,139.0855,190.3275,1.3684,0,1,171,2510004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|47|912,912,1239325,47,2026-05-18,1,-1,17,21,6,767.6727,759.2702,-268.7729,0.0672,-35.398848,36.5558,45.1572,1.2353,1,1,136,2510005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|48|912,912,1239325,48,2026-05-18,1,-1,18,25,6,1031.3484,1031.3484,-473.3710,0.0000,-45.898260,41.2539,57.2971,1.3889,0,1,153,2510006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|49|912,912,1239325,49,2026-05-18,1,-1,19,26,6,1292.3884,1292.3884,749.0312,0.0000,57.957129,49.7072,68.0204,1.3684,0,1,171,2510007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|5|912,912,1239325,5,2026-05-18,1,-1,5,10,5,39.6622,35.4609,-12.4789,0.0000,-35.190599,3.9662,7.9324,2.0000,2,1,10,2510008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|50|912,912,1239325,50,2026-05-18,1,-1,17,25,8,1417.7562,1417.7562,290.1776,0.0000,20.467381,56.7102,83.3974,1.4706,0,1,136,2510009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|51|912,912,1239325,51,2026-05-18,1,-1,18,26,6,2848.6039,2848.6039,-1718.4913,0.6202,-60.327491,109.5617,158.2558,1.4444,0,1,153,2510010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|52|912,912,1239325,52,2026-05-18,1,-1,18,25,6,3072.3088,3072.3088,-1905.1634,1.7227,-62.010806,122.8924,170.6838,1.3889,0,1,153,2510011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|53|912,912,1239325,53,2026-05-18,1,-1,18,24,5,4216.9523,4216.9523,-3900.2103,0.4823,-92.488840,175.7063,234.2751,1.3333,0,1,153,2510012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|54|912,912,1239325,54,2026-05-18,1,-1,28,37,6,3139.1533,3139.1533,-2661.2699,1.3251,-84.776680,84.8420,112.1126,1.3214,0,1,378,2510013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|55|912,912,1239325,55,2026-05-18,1,-1,27,34,6,2885.6481,2727.8981,-2202.4008,0.4823,-80.736182,84.8720,106.8759,1.2593,1,1,351,2510014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|6|912,912,1239325,6,2026-05-18,1,-1,5,6,3,78.9552,78.9552,41.3936,0.3781,52.426755,13.1592,15.7910,1.2000,0,1,10,2510015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|7|912,912,1239325,7,2026-05-18,1,-1,5,5,2,81.0505,81.0505,22.7324,0.0000,28.047190,16.2101,16.2101,1.0000,0,1,10,2510016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|8|912,912,1239325,8,2026-05-18,1,-1,10,17,8,3087.1706,3087.1706,2728.1181,0.0000,88.369526,181.5983,308.7171,1.7000,0,1,45,2510017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
1239325|9|912,912,1239325,9,2026-05-18,1,-1,10,19,7,4481.5453,4481.5453,4216.6342,0.0547,94.088846,235.8708,448.1545,1.9000,0,1,45,2510018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,252
