round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1238197|47|905,905,1238197,47,2026-05-17,1,-1,3,3,2,112.0939,112.0939,-103.2968,0.0336,-92.152016,37.3646,37.3646,1.0000,0,1,3,2460001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238197|48|905,905,1238197,48,2026-05-17,1,-1,2,3,3,14.1945,14.1945,-1.1962,0.0504,-8.426970,4.7315,7.0973,1.5000,0,1,1,2460002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238197|49|905,905,1238197,49,2026-05-17,1,-1,3,3,1,13.0238,13.0238,13.0238,0.0672,100.000000,4.3413,4.3413,1.0000,0,1,3,2460003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238197|50|905,905,1238197,50,2026-05-17,1,-1,4,4,2,100.9154,100.9154,-69.5209,0.0672,-68.890297,25.2288,25.2288,1.0000,0,1,6,2460004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238197|51|905,905,1238197,51,2026-05-17,1,-1,4,5,3,42.8498,2.1006,2.1006,0.0168,100.000000,8.5700,10.7124,1.2500,4,1,6,2460005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238197|52|905,905,1238197,52,2026-05-17,1,-1,5,6,2,102.7383,73.9157,-18.5824,0.3508,-25.140032,17.1230,20.5477,1.2000,1,1,10,2460006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238197|6|905,905,1238197,6,2026-05-17,1,-1,1,1,1,38.9186,38.9186,38.9186,0.0000,100.000000,38.9186,38.9186,1.0000,0,0,0,2460007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238197|7|905,905,1238197,7,2026-05-17,1,-1,2,2,2,263.3194,263.3194,-137.2822,0.0000,-52.135252,131.6597,131.6597,1.0000,0,1,1,2460008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238197|8|905,905,1238197,8,2026-05-17,1,-1,1,1,1,29.4087,29.4087,29.4087,0.0000,100.000000,29.4087,29.4087,1.0000,0,0,0,2460009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|10|905,905,1238233,10,2026-05-17,1,-1,39,46,7,5464.7652,53.1290,34.2234,0.0000,64.415689,118.7992,140.1222,1.1795,38,1,741,2460010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|11|905,905,1238233,11,2026-05-17,1,-1,30,39,8,4715.0858,4715.0858,-202.5085,0.0168,-4.294905,120.8996,157.1695,1.3000,0,1,435,2460011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|12|905,905,1238233,12,2026-05-17,1,-1,8,10,4,656.8512,656.8512,118.3833,0.0000,18.022855,65.6851,82.1064,1.2500,0,1,28,2460012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|13|905,905,1238233,13,2026-05-17,1,-1,8,10,4,2140.6063,2140.6063,-1501.1040,0.0000,-70.125180,214.0606,267.5758,1.2500,0,1,28,2460013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|14|905,905,1238233,14,2026-05-17,1,-1,7,7,2,819.7690,819.7690,792.3021,0.0000,96.649437,117.1099,117.1099,1.0000,0,1,21,2460014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|15|905,905,1238233,15,2026-05-17,1,-1,6,7,3,1150.1128,1150.1128,531.2937,0.2836,46.194923,164.3018,191.6855,1.1667,0,1,15,2460015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|16|905,905,1238233,16,2026-05-17,1,-1,4,4,2,432.2582,432.2582,-398.8100,0.0000,-92.261992,108.0645,108.0645,1.0000,0,1,6,2460016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|17|905,905,1238233,17,2026-05-17,1,-1,2,2,1,67.2198,67.2198,-67.2198,0.0000,-100.000000,33.6099,33.6099,1.0000,0,1,1,2460017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|18|905,905,1238233,18,2026-05-17,1,-1,7,7,2,782.2825,0.0000,0.0000,0.0000,,111.7546,111.7546,1.0000,7,1,21,2460018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|19|905,905,1238233,19,2026-05-17,1,-1,5,6,3,249.6420,249.6420,239.2637,0.0000,95.842731,41.6070,49.9284,1.2000,0,1,10,2460019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|20|905,905,1238233,20,2026-05-17,1,-1,4,4,2,172.7889,172.7889,121.2979,0.0000,70.200048,43.1972,43.1972,1.0000,0,1,6,2460020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
1238233|21|905,905,1238233,21,2026-05-17,1,-1,6,10,6,892.4758,892.4758,767.4554,0.0000,85.991735,89.2476,148.7460,1.6667,0,1,15,2460021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,247
