round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114667739|2|5,5,114667739,2,2026-06-06,1,1750,4,6,4,396.5190,396.5190,370.8035,0.4772,93.514678,66.0865,99.1298,1.5000,0,1,6,3330001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|20|5,5,114667739,20,2026-06-06,1,1004,17,19,4,2497.9219,2497.9219,35.9897,1.0225,1.440785,131.4696,146.9366,1.1176,0,1,136,3330002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|21|5,5,114667739,21,2026-06-06,1,1004,19,21,4,1845.5814,1845.5814,-728.3785,0.4985,-39.466072,87.8848,97.1359,1.1053,0,1,171,3330003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|22|5,5,114667739,22,2026-06-06,1,1004,18,21,5,2047.9473,2047.9473,1391.5476,0.4154,67.948410,97.5213,113.7748,1.1667,0,1,153,3330004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|23|5,5,114667739,23,2026-06-06,1,1004,19,22,5,2295.7408,2295.7408,56.4548,0.0000,2.459111,104.3519,120.8285,1.1579,0,1,171,3330005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|24|5,5,114667739,24,2026-06-06,1,1004,23,24,3,2420.5807,2420.5807,1302.1361,2.1187,53.794369,100.8575,105.2426,1.0435,0,1,253,3330006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|25|5,5,114667739,25,2026-06-06,1,1004,20,25,5,1887.4736,1887.4736,288.6289,0.1662,15.291812,75.4989,94.3737,1.2500,0,1,190,3330007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|26|5,5,114667739,26,2026-06-06,1,1004,20,22,3,3751.0875,3751.0875,-24.2024,12.5019,-0.645210,170.5040,187.5544,1.1000,0,1,190,3330008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|27|5,5,114667739,27,2026-06-06,1,1004,20,23,3,4645.3118,4645.3118,-1006.0169,0.6979,-21.656606,201.9701,232.2656,1.1500,0,1,190,3330009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|28|5,5,114667739,28,2026-06-06,1,1004,17,18,3,1238.9390,1238.9390,-697.6135,0.2326,-56.307330,68.8299,72.8788,1.0588,0,1,136,3330010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|29|5,5,114667739,29,2026-06-06,1,1004,24,29,4,2177.8983,2177.8983,-38.8278,0.7810,-1.782812,75.0999,90.7458,1.2083,0,1,276,3330011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|3|5,5,114667739,3,2026-06-06,1,1750,7,9,4,438.8423,438.8423,250.3077,0.0000,57.038188,48.7603,62.6918,1.2857,0,1,21,3330012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|30|5,5,114667739,30,2026-06-06,1,1004,32,43,8,8687.2093,8687.2093,4616.0639,1.7291,53.136327,202.0281,271.4753,1.3438,0,1,496,3330013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|31|5,5,114667739,31,2026-06-06,1,1004,22,30,8,1848.9184,1848.9184,-791.8444,0.2659,-42.827436,61.6306,84.0417,1.3636,0,1,231,3330014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|32|5,5,114667739,32,2026-06-06,1,1004,15,18,3,1222.3021,1222.3021,656.4215,0.3656,53.703705,67.9057,81.4868,1.2000,0,1,105,3330015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|33|5,5,114667739,33,2026-06-06,1,987,19,26,8,1133.4374,43.6580,-96.1015,0.0399,-220.123724,43.5937,59.6546,1.3684,17,1,171,3330016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|34|5,5,114667739,34,2026-06-06,1,987,15,20,8,2568.5781,2568.5781,1607.6283,0.0000,62.588258,128.4289,171.2385,1.3333,0,1,105,3330017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|35|5,5,114667739,35,2026-06-06,1,987,15,19,6,5282.8197,5282.8197,4470.8542,0.0000,84.630073,278.0431,352.1880,1.2667,0,1,105,3330018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|36|5,5,114667739,36,2026-06-06,1,987,15,22,8,756.3980,756.3980,-186.7529,0.0000,-24.689768,34.3817,50.4265,1.4667,0,1,105,3330019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|37|5,5,114667739,37,2026-06-06,1,987,20,24,4,996.5961,993.2131,-605.5125,1.8279,-60.965018,41.5248,49.8298,1.2000,0,1,190,3330020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|38|5,5,114667739,38,2026-06-06,1,987,23,39,8,1225.6058,1225.6058,41.2466,0.3988,3.365409,31.4258,53.2872,1.6957,0,1,253,3330021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|39|5,5,114667739,39,2026-06-06,1,987,19,29,8,1712.6491,1712.6491,226.8691,3.0498,13.246675,59.0569,90.1394,1.5263,0,1,171,3330022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|4|5,5,114667739,4,2026-06-06,1,1004,5,5,2,334.7981,334.7981,251.3938,0.1662,75.088174,66.9596,66.9596,1.0000,0,1,10,3330023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|40|5,5,114667739,40,2026-06-06,1,987,15,22,7,1280.5134,1280.5134,-301.1216,1.1389,-23.515689,58.2052,85.3676,1.4667,0,1,105,3330024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|41|5,5,114667739,41,2026-06-06,1,987,12,17,6,6038.8640,46.8819,-180.4068,0.0000,-384.811318,355.2273,503.2387,1.4167,11,1,66,3330025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|42|5,5,114667739,42,2026-06-06,1,987,13,17,5,6266.1373,6183.0515,-5068.3151,1.1389,-81.971097,368.5963,482.0106,1.3077,1,1,78,3330026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|43|5,5,114667739,43,2026-06-06,1,987,15,23,8,954.3677,39.1672,39.1672,0.0000,100.000000,41.4942,63.6245,1.5333,15,1,105,3330027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|44|5,5,114667739,44,2026-06-06,1,987,12,12,2,702.4762,702.4762,-70.7544,0.0831,-10.072146,58.5397,58.5397,1.0000,0,1,66,3330028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|45|5,5,114667739,45,2026-06-06,1,987,13,13,2,1096.3945,1096.3945,-947.2160,0.5484,-86.393715,84.3380,84.3380,1.0000,0,1,78,3330029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|46|5,5,114667739,46,2026-06-06,1,987,21,25,5,766.5353,766.5353,229.1206,1.2283,29.890420,30.6614,36.5017,1.1905,0,1,210,3330030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|47|5,5,114667739,47,2026-06-06,1,987,17,19,4,1288.9923,1288.9923,753.9102,1.2399,58.488337,67.8417,75.8231,1.1176,0,1,136,3330031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|48|5,5,114667739,48,2026-06-06,1,987,9,11,4,494.5716,444.5716,-339.7839,0.0831,-76.429517,44.9611,54.9524,1.2222,0,1,36,3330032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|49|5,5,114667739,49,2026-06-06,1,987,11,13,4,895.5639,895.5639,-653.0127,0.7145,-72.916375,68.8895,81.4149,1.1818,0,1,55,3330033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|5|5,5,114667739,5,2026-06-06,1,1004,5,6,3,460.4218,460.4218,11.4286,0.0000,2.482192,76.7370,92.0844,1.2000,0,1,10,3330034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|50|5,5,114667739,50,2026-06-06,1,987,16,23,5,1143.8656,1143.8656,-141.2406,0.0831,-12.347654,49.7333,71.4916,1.4375,0,1,120,3330035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|51|5,5,114667739,51,2026-06-06,1,987,16,18,4,1172.5759,1172.5759,460.4496,0.2876,39.268212,65.1431,73.2860,1.1250,0,1,120,3330036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|52|5,5,114667739,52,2026-06-06,1,987,12,13,2,740.2763,733.6722,-691.3549,0.8012,-94.232122,56.9443,61.6897,1.0833,1,1,66,3330037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|53|5,5,114667739,53,2026-06-06,1,987,9,15,5,692.4662,692.4662,-236.6397,0.1994,-34.173466,46.1644,76.9407,1.6667,0,1,36,3330038,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|54|5,5,114667739,54,2026-06-06,1,987,13,14,3,498.8849,498.8849,192.2582,0.0831,38.537590,35.6346,38.3758,1.0769,0,1,78,3330039,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|55|5,5,114667739,55,2026-06-06,1,987,13,19,6,621.7360,621.7360,111.7318,0.2493,17.970936,32.7229,47.8258,1.4615,0,1,78,3330040,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|6|5,5,114667739,6,2026-06-06,1,1004,9,10,3,1084.3093,1084.3093,943.4411,6.8166,87.008483,108.4309,120.4788,1.1111,0,1,36,3330041,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|7|5,5,114667739,7,2026-06-06,1,1004,11,11,2,707.6878,707.6878,657.0932,3.4083,92.850716,64.3353,64.3353,1.0000,0,1,55,3330042,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|8|5,5,114667739,8,2026-06-06,1,1004,11,15,6,437.1311,437.1311,102.9833,0.1662,23.558911,29.1421,39.7392,1.3636,0,1,55,3330043,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667739|9|5,5,114667739,9,2026-06-06,1,1004,20,26,6,5960.9799,5960.9799,4220.8499,0.1662,70.807988,229.2685,298.0490,1.3000,0,1,190,3330044,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|10|5,5,114667766,10,2026-06-06,1,1750,3,3,2,832.1873,832.1873,798.9530,0.1329,96.006389,277.3958,277.3958,1.0000,0,1,3,3330045,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|11|5,5,114667766,11,2026-06-06,1,1750,8,9,3,596.1290,596.1290,-123.4242,0.3607,-20.704281,66.2366,74.5161,1.1250,0,1,28,3330046,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|12|5,5,114667766,12,2026-06-06,1,1750,4,5,3,667.3408,667.3408,436.4275,0.1329,65.397992,133.4682,166.8352,1.2500,0,1,6,3330047,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|13|5,5,114667766,13,2026-06-06,1,1750,6,6,2,358.2625,358.2625,-196.7635,0.1329,-54.921605,59.7104,59.7104,1.0000,0,1,15,3330048,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|14|5,5,114667766,14,2026-06-06,1,1750,7,7,2,692.7166,692.7166,-137.1916,0.3607,-19.804871,98.9595,98.9595,1.0000,0,1,21,3330049,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|15|5,5,114667766,15,2026-06-06,1,1750,9,9,2,963.0601,963.0601,511.6811,0.1329,53.130753,107.0067,107.0067,1.0000,0,1,36,3330050,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|16|5,5,114667766,16,2026-06-06,1,1750,14,15,3,676.3613,676.3613,122.1436,0.7246,18.058932,45.0908,48.3115,1.0714,0,1,91,3330051,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|17|5,5,114667766,17,2026-06-06,1,1750,11,11,3,5639.9836,5639.9836,-5070.8423,0.0997,-89.908812,512.7258,512.7258,1.0000,0,1,55,3330052,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|18|5,5,114667766,18,2026-06-06,1,1750,13,18,6,5898.0945,5898.0945,5634.5086,0.0997,95.530999,327.6719,453.6996,1.3846,0,1,78,3330053,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|19|5,5,114667766,19,2026-06-06,1,1750,14,23,6,844.8517,844.8517,234.2228,0.0997,27.723543,36.7327,60.3465,1.6429,0,1,91,3330054,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|2|5,5,114667766,2,2026-06-06,1,987,2,2,1,470.2777,470.2777,470.2777,0.0000,100.000000,235.1388,235.1388,1.0000,0,1,1,3330055,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|20|5,5,114667766,20,2026-06-06,1,1750,11,11,2,569.9026,569.9026,-356.5363,0.0997,-62.560923,51.8093,51.8093,1.0000,0,1,55,3330056,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|21|5,5,114667766,21,2026-06-06,1,1750,16,19,4,1717.1287,1717.1287,-790.4184,0.4320,-46.031401,90.3752,107.3205,1.1875,0,1,120,3330057,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|22|5,5,114667766,22,2026-06-06,1,1750,18,18,2,6745.7998,6745.7998,5938.4910,0.1329,88.032423,374.7667,374.7667,1.0000,0,1,153,3330058,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|23|5,5,114667766,23,2026-06-06,1,1750,20,24,5,1738.4340,1738.4340,-622.6005,0.0997,-35.813868,72.4348,86.9217,1.2000,0,1,190,3330059,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|24|5,5,114667766,24,2026-06-06,1,1750,14,15,3,5142.5356,5142.5356,-4769.6865,0.1329,-92.749704,342.8357,367.3240,1.0714,0,1,91,3330060,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|25|5,5,114667766,25,2026-06-06,1,1750,11,11,2,1040.3050,1040.3050,982.5734,0.1329,94.450507,94.5732,94.5732,1.0000,0,1,55,3330061,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|26|5,5,114667766,26,2026-06-06,1,1750,16,22,6,723.8417,723.8417,-399.2055,0.3157,-55.150938,32.9019,45.2401,1.3750,0,1,120,3330062,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|27|5,5,114667766,27,2026-06-06,1,1750,20,24,5,6613.4145,6613.4145,5831.7443,1.9442,88.180536,275.5589,330.6707,1.2000,0,1,190,3330063,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|28|5,5,114667766,28,2026-06-06,1,1750,16,17,3,1517.4446,1517.4446,-1158.4699,0.2106,-76.343473,89.2614,94.8403,1.0625,0,1,120,3330064,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|29|5,5,114667766,29,2026-06-06,1,1750,18,19,3,1134.7503,1134.7503,-699.7382,0.1329,-61.664510,59.7237,63.0417,1.0556,0,1,153,3330065,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|3|5,5,114667766,3,2026-06-06,1,987,1,1,1,86.3409,86.3409,86.3409,0.0000,100.000000,86.3409,86.3409,1.0000,0,0,0,3330066,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|30|5,5,114667766,30,2026-06-06,1,1750,11,12,3,1138.6361,1138.6361,-766.0723,0.1329,-67.279816,94.8863,103.5124,1.0909,0,1,55,3330067,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|31|5,5,114667766,31,2026-06-06,1,1750,26,35,9,1458.8607,1458.8607,-659.6064,0.6860,-45.213802,41.6817,56.1100,1.3462,0,1,325,3330068,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|32|5,5,114667766,32,2026-06-06,1,1750,22,25,4,1899.6221,1899.6221,1728.7999,0.8577,91.007570,75.9849,86.3465,1.1364,0,1,231,3330069,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|33|5,5,114667766,33,2026-06-06,1,1750,12,15,4,683.8294,683.8294,328.8442,0.5435,48.088627,45.5886,56.9858,1.2500,0,1,66,3330070,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|34|5,5,114667766,34,2026-06-06,1,1750,15,16,3,12165.1861,12165.1861,-1309.6218,0.3133,-10.765325,760.3241,811.0124,1.0667,0,1,105,3330071,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|35|5,5,114667766,35,2026-06-06,1,1750,14,14,2,691.6308,691.6308,-209.3358,0.2546,-30.266982,49.4022,49.4022,1.0000,0,1,91,3330072,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|36|5,5,114667766,36,2026-06-06,1,1750,14,14,2,626.2061,626.2061,149.2768,0.0997,23.838291,44.7290,44.7290,1.0000,0,1,91,3330073,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|37|5,5,114667766,37,2026-06-06,1,1750,9,9,3,282.7991,282.7991,231.4973,0.1329,81.859298,31.4221,31.4221,1.0000,0,1,36,3330074,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|38|5,5,114667766,38,2026-06-06,1,1004,8,8,2,346.4289,346.4289,-278.6558,0.1662,-80.436662,43.3036,43.3036,1.0000,0,1,28,3330075,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|39|5,5,114667766,39,2026-06-06,1,1004,11,11,2,999.7267,999.7267,-909.2397,0.1329,-90.948827,90.8842,90.8842,1.0000,0,1,55,3330076,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|4|5,5,114667766,4,2026-06-06,1,987,3,3,2,521.5764,521.5764,514.6907,0.0000,98.679822,173.8588,173.8588,1.0000,0,1,3,3330077,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|40|5,5,114667766,40,2026-06-06,1,1004,10,11,3,997.2469,997.2469,702.1481,0.3069,70.408648,90.6588,99.7247,1.1000,0,1,45,3330078,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|41|5,5,114667766,41,2026-06-06,1,1004,12,13,3,6157.8679,6157.8679,-4312.2216,0.6979,-70.027834,473.6821,513.1557,1.0833,0,1,66,3330079,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|42|5,5,114667766,42,2026-06-06,1,1004,18,21,5,6768.0200,6768.0200,4413.8684,0.1329,65.216539,322.2867,376.0011,1.1667,0,1,153,3330080,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|43|5,5,114667766,43,2026-06-06,1,1004,16,20,6,1361.9271,33.4302,-144.0070,0.0000,-430.769231,68.0964,85.1204,1.2500,15,1,120,3330081,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|44|5,5,114667766,44,2026-06-06,1,1004,13,16,5,1049.7224,15.4293,15.4293,0.0000,100.000000,65.6076,80.7479,1.2308,13,1,78,3330082,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|45|5,5,114667766,45,2026-06-06,1,1004,19,30,8,1494.6256,1494.6256,-551.5621,0.4154,-36.903025,49.8209,78.6645,1.5789,0,1,171,3330083,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|46|5,5,114667766,46,2026-06-06,1,1004,20,30,7,2974.5202,2108.1709,-553.0037,3.5413,-26.231444,99.1507,148.7260,1.5000,1,1,190,3330084,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|47|5,5,114667766,47,2026-06-06,1,1004,27,38,8,7261.4129,7261.4129,-3677.1977,0.4320,-50.640251,191.0898,268.9412,1.4074,0,1,351,3330085,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|48|5,5,114667766,48,2026-06-06,1,1004,30,40,8,2489.3755,2489.3755,341.1627,0.5650,13.704750,62.2344,82.9792,1.3333,0,1,435,3330086,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|49|5,5,114667766,49,2026-06-06,1,1004,32,42,8,2535.7438,2535.7438,-1121.0905,0.3988,-44.211506,60.3749,79.2420,1.3125,0,1,496,3330087,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|5|5,5,114667766,5,2026-06-06,1,987,5,5,2,267.2010,267.2010,40.5135,0.1329,15.162179,53.4402,53.4402,1.0000,0,1,10,3330088,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|50|5,5,114667766,50,2026-06-06,1,1004,20,26,7,2821.4539,2821.4539,-1544.5558,0.3780,-54.743260,108.5175,141.0727,1.3000,0,1,190,3330089,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
114667766|6|5,5,114667766,6,2026-06-06,1,1750,6,6,2,695.5783,0.0000,0.0000,0.0000,,115.9297,115.9297,1.0000,6,1,15,3330090,A168_HF9F_20260827_0900,2026-08-27 09:00:00,334
