round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114695690|3|37,37,114695690,3,2026-07-02,1,2156,15,18,6,9189.0006,9189.0006,7224.1428,0.0164,78.617285,510.5000,612.6000,1.2000,0,1,105,4480001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|30|37,37,114695690,30,2026-07-02,1,1507,23,39,8,12097.4134,12097.4134,10147.7235,0.6540,83.883415,310.1901,525.9745,1.6957,0,1,253,4480002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|31|37,37,114695690,31,2026-07-02,1,1507,23,37,8,10747.1330,10747.1330,5657.5905,0.4905,52.642788,290.4631,467.2667,1.6087,0,1,253,4480003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|32|37,37,114695690,32,2026-07-02,1,1507,31,50,8,5123.7625,4923.7625,1481.2815,0.3270,30.084341,102.4752,165.2827,1.6129,1,1,465,4480004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|33|37,37,114695690,33,2026-07-02,1,1507,20,26,8,4532.5442,4532.5442,3261.4209,0.8993,71.955634,174.3286,226.6272,1.3000,0,1,190,4480005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|34|37,37,114695690,34,2026-07-02,1,2156,14,24,8,2011.9694,2011.9694,1661.5298,1.3974,82.582260,83.8321,143.7121,1.7143,0,1,91,4480006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|35|37,37,114695690,35,2026-07-02,1,2156,16,25,8,3508.5387,3508.5387,-2860.8517,2.5508,-81.539694,140.3415,219.2837,1.5625,0,1,120,4480007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|36|37,37,114695690,36,2026-07-02,1,2156,15,22,7,1949.5871,1949.5871,593.0450,6.7449,30.419006,88.6176,129.9725,1.4667,0,1,105,4480008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|37|37,37,114695690,37,2026-07-02,1,2156,20,29,8,1299.7995,1299.7995,61.4474,1.1560,4.727456,44.8207,64.9900,1.4500,0,1,190,4480009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|38|37,37,114695690,38,2026-07-02,1,2156,24,39,8,2807.8596,2807.8596,1439.5616,0.5232,51.269001,71.9964,116.9941,1.6250,0,1,276,4480010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|39|37,37,114695690,39,2026-07-02,1,2156,21,29,7,3298.5992,3298.5992,129.5125,1.3081,3.926288,113.7448,157.0762,1.3810,0,1,210,4480011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|4|37,37,114695690,4,2026-07-02,1,2156,22,27,8,10779.2272,10779.2272,8392.8565,0.0327,77.861394,399.2306,489.9649,1.2273,0,1,231,4480012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
114695690|40|37,37,114695690,40,2026-07-02,1,2156,22,29,8,3439.8100,3439.8100,2164.6346,0.8503,62.928899,118.6141,156.3550,1.3182,0,1,231,4480013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,449
