round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114651654|41|116,116,114651654,41,2026-05-23,1,986,34,38,5,3950.7204,3950.7204,2110.6802,0.0269,53.425199,103.9663,116.1977,1.1176,0,1,561,2700001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|42|116,116,114651654,42,2026-05-23,1,986,36,48,8,10403.5843,10403.5843,-7377.6426,0.0000,-70.914431,216.7413,288.9885,1.3333,0,1,630,2700002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|43|116,116,114651654,43,2026-05-23,1,986,40,52,9,3229.1748,3229.1748,-53.2222,0.0000,-1.648168,62.0995,80.7294,1.3000,0,1,780,2700003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|44|116,116,114651654,44,2026-05-23,1,986,26,33,7,4925.2761,267.6956,177.6956,0.0000,66.379719,149.2508,189.4337,1.2692,25,1,325,2700004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|45|116,116,114651654,45,2026-05-23,1,986,27,39,9,4725.8480,4725.8480,3223.0245,0.0000,68.199920,121.1756,175.0314,1.4444,0,1,351,2700005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|46|116,116,114651654,46,2026-05-23,1,986,23,31,7,9153.9989,9153.9989,7163.9110,0.0000,78.259907,295.2903,398.0000,1.3478,0,1,253,2700006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|47|116,116,114651654,47,2026-05-23,1,986,23,29,8,5786.2911,5786.2911,3899.3355,0.0000,67.389205,199.5273,251.5779,1.2609,0,1,253,2700007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|48|116,116,114651654,48,2026-05-23,1,986,18,19,3,1383.9370,1383.9370,388.3715,0.0000,28.062801,72.8388,76.8854,1.0556,0,1,153,2700008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|49|116,116,114651654,49,2026-05-23,1,986,27,30,4,2578.8743,2578.8743,1263.8640,0.3361,49.008360,85.9625,95.5139,1.1111,0,1,351,2700009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|5|116,116,114651654,5,2026-05-23,1,2170,9,9,2,1305.8210,1305.8210,-1235.4706,0.1512,-94.612549,145.0912,145.0912,1.0000,0,1,36,2700010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|50|116,116,114651654,50,2026-05-23,1,986,34,43,6,2755.7579,123.9099,-314.2407,0.0000,-253.604282,64.0874,81.0517,1.2647,32,1,561,2700011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|6|116,116,114651654,6,2026-05-23,1,2170,9,9,2,1447.2631,1447.2631,1072.1015,0.1512,74.077861,160.8070,160.8070,1.0000,0,1,36,2700012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|7|116,116,114651654,7,2026-05-23,1,2170,19,24,4,1565.2488,1565.2488,433.1652,0.2353,27.673887,65.2187,82.3815,1.2632,0,1,171,2700013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|8|116,116,114651654,8,2026-05-23,1,2170,14,24,8,1275.6809,1275.6809,-375.0766,0.0000,-29.402071,53.1534,91.1201,1.7143,0,1,91,2700014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651654|9|116,116,114651654,9,2026-05-23,1,2170,15,23,8,2562.0804,2562.0804,1919.4871,0.0000,74.919082,111.3948,170.8054,1.5333,0,1,105,2700015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|1|116,116,114651692,1,2026-05-23,1,986,1,1,1,70.0000,70.0000,70.0000,0.0000,100.000000,70.0000,70.0000,1.0000,0,0,0,2700016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|10|116,116,114651692,10,2026-05-23,1,2170,24,28,4,6241.2542,6237.0529,4986.3964,0.0891,79.947956,222.9019,260.0523,1.1667,1,1,276,2700017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|11|116,116,114651692,11,2026-05-23,1,2170,47,62,7,14334.6510,14334.6510,9831.0946,0.7226,68.582727,231.2040,304.9926,1.3191,0,1,1081,2700018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|12|116,116,114651692,12,2026-05-23,1,2170,28,37,8,9359.4454,9359.4454,9066.6933,0.0000,96.872121,252.9580,334.2659,1.3214,0,1,378,2700019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|13|116,116,114651692,13,2026-05-23,1,2170,16,19,4,2201.8447,2197.6434,-919.1494,0.0017,-41.824320,115.8866,137.6153,1.1875,1,1,120,2700020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|14|116,116,114651692,14,2026-05-23,1,2170,14,23,8,1401.6465,1401.6465,-6.6065,0.1680,-0.471342,60.9412,100.1176,1.6429,0,1,91,2700021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|15|116,116,114651692,15,2026-05-23,1,2170,31,43,7,4366.3695,4362.1682,-191.1142,0.1916,-4.381174,101.5435,140.8506,1.3871,1,1,465,2700022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|16|116,116,114651692,16,2026-05-23,1,2170,44,65,8,6227.8662,292.5363,-54.4087,0.0017,-18.598962,95.8133,141.5424,1.4773,43,1,946,2700023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|17|116,116,114651692,17,2026-05-23,1,2170,38,68,8,5713.0182,5674.0892,904.8026,0.0504,15.946217,84.0150,150.3426,1.7895,1,1,703,2700024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|18|116,116,114651692,18,2026-05-23,1,2170,46,76,8,14853.2972,14853.2972,-12036.5438,0.1008,-81.036174,195.4381,322.8978,1.6522,0,1,1035,2700025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|19|116,116,114651692,19,2026-05-23,1,2170,49,77,8,12784.2516,12771.6479,-10611.5814,0.6470,-83.087018,166.0292,260.9031,1.5714,2,1,1176,2700026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|2|116,116,114651692,2,2026-05-23,1,986,8,10,4,1139.4507,1139.4507,-594.2264,0.0000,-52.150248,113.9451,142.4313,1.2500,0,1,28,2700027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|20|116,116,114651692,20,2026-05-23,1,2170,65,99,8,17338.9571,17338.9571,12535.6197,0.3529,72.297426,175.1410,266.7532,1.5231,0,1,2080,2700028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|21|116,116,114651692,21,2026-05-23,1,2170,36,58,7,2846.1182,2846.1182,2062.4294,0.0000,72.464642,49.0710,79.0588,1.6111,0,1,630,2700029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|22|116,116,114651692,22,2026-05-23,1,2170,24,55,8,2686.6698,2634.7783,-2211.8373,0.1680,-83.947758,48.8485,111.9446,2.2917,1,1,276,2700030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|23|116,116,114651692,23,2026-05-23,1,2170,29,52,8,3434.0568,3434.0568,-1859.6138,0.0840,-54.152096,66.0396,118.4158,1.7931,0,1,406,2700031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|24|116,116,114651692,24,2026-05-23,1,2170,46,71,7,6884.5913,6884.5913,-2677.5471,0.2521,-38.891882,96.9661,149.6650,1.5435,0,1,1035,2700032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|25|116,116,114651692,25,2026-05-23,1,2170,39,62,8,9220.1185,9164.0258,4613.1181,0.0000,50.339427,148.7116,236.4133,1.5897,1,1,741,2700033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|26|116,116,114651692,26,2026-05-23,1,2170,32,50,8,2923.6690,2923.6690,-440.6925,0.0840,-15.073271,58.4734,91.3647,1.5625,0,1,496,2700034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|27|116,116,114651692,27,2026-05-23,1,2170,23,31,7,1366.2852,1366.2852,582.3635,0.0000,42.623859,44.0737,59.4037,1.3478,0,1,253,2700035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|28|116,116,114651692,28,2026-05-23,1,970,26,33,6,1203.9761,1203.9761,-558.4403,0.0000,-46.383008,36.4841,46.3068,1.2692,0,1,325,2700036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|29|116,116,114651692,29,2026-05-23,1,970,23,35,8,1756.8995,34.5354,-134.4915,0.0000,-389.430651,50.1971,76.3869,1.5217,23,1,253,2700037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|3|116,116,114651692,3,2026-05-23,1,986,7,7,1,1488.5085,0.0000,0.0000,0.0000,,212.6441,212.6441,1.0000,7,1,21,2700038,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|30|116,116,114651692,30,2026-05-23,1,970,32,43,8,1592.2314,34.5354,-134.4915,0.0000,-389.430651,37.0286,49.7572,1.3438,32,1,496,2700039,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|31|116,116,114651692,31,2026-05-23,1,970,25,28,3,1962.0623,1962.0623,-658.9991,0.0000,-33.587062,70.0737,78.4825,1.1200,0,1,300,2700040,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|32|116,116,114651692,32,2026-05-23,1,970,25,28,4,1557.1979,1557.1979,-208.2857,0.0000,-13.375673,55.6142,62.2879,1.1200,0,1,300,2700041,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|33|116,116,114651692,33,2026-05-23,1,970,25,36,7,1282.6842,90.0494,-439.8208,0.0000,-488.421575,35.6301,51.3074,1.4400,25,1,300,2700042,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|34|116,116,114651692,34,2026-05-23,1,970,30,44,9,1745.7418,1600.2586,-737.4377,0.1344,-46.082409,39.6760,58.1914,1.4667,0,1,435,2700043,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|35|116,116,114651692,35,2026-05-23,1,970,35,51,9,1529.6593,1520.4019,-120.9164,0.1097,-7.952922,29.9933,43.7046,1.4571,1,1,595,2700044,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|36|116,116,114651692,36,2026-05-23,1,970,34,55,9,2379.9935,2379.9935,113.0709,0.1428,4.750891,43.2726,69.9998,1.6176,0,1,561,2700045,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
114651692|37|116,116,114651692,37,2026-05-23,1,970,35,54,9,11743.4489,65.7576,-136.6348,0.0000,-207.785475,217.4713,335.5271,1.5429,34,1,595,2700046,A168_HF9F_20260827_0900,2026-08-27 09:00:00,271
