round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
114593736|35|115,115,114593736,35,2026-03-30,1,994,25,42,9,2285.8994,2263.8904,1811.9607,0.6515,80.037476,54.4262,91.4360,1.6800,1,1,300,340001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|36|115,115,114593736,36,2026-03-30,1,994,23,37,8,5063.4180,5063.4180,-3581.8379,15.7798,-70.739526,136.8491,220.1486,1.6087,0,1,253,340002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|37|115,115,114593736,37,2026-03-30,1,994,29,54,10,5103.4571,5103.4571,-146.0551,1.0564,-2.861886,94.5085,175.9813,1.8621,0,1,406,340003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|38|115,115,114593736,38,2026-03-30,1,994,25,42,8,2965.6910,299.1998,-353.8001,0.2641,-118.248766,70.6117,118.6276,1.6800,25,1,300,340004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|39|115,115,114593736,39,2026-03-30,1,2169,24,39,8,5855.6241,5855.6241,4912.6548,2.5918,83.896347,150.1442,243.9843,1.6250,0,1,276,340005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|4|115,115,114593736,4,2026-03-30,1,2170,10,13,5,988.8801,988.8801,438.4392,0.0000,44.336945,76.0677,98.8880,1.3000,0,1,45,340006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|40|115,115,114593736,40,2026-03-30,1,2169,30,47,7,4601.7234,4601.7234,-1432.4984,1.3558,-31.129607,97.9090,153.3908,1.5667,0,1,435,340007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|41|115,115,114593736,41,2026-03-30,1,2169,32,48,7,9255.3967,9255.3967,1126.0560,1.9896,12.166480,192.8208,289.2311,1.5000,0,1,496,340008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|42|115,115,114593736,42,2026-03-30,1,2169,32,52,8,8222.5200,8222.5200,-4335.9057,1.8400,-52.732079,158.1254,256.9537,1.6250,0,1,496,340009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|43|115,115,114593736,43,2026-03-30,1,2169,29,46,8,5008.8551,4986.8461,-2420.2372,1.8664,-48.532423,108.8882,172.7191,1.5862,1,1,406,340010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|44|115,115,114593736,44,2026-03-30,1,2169,31,57,8,17888.6879,17866.6790,12497.2708,1.8488,69.947363,313.8366,577.0544,1.8387,1,1,465,340011,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|45|115,115,114593736,45,2026-03-30,1,2169,25,48,8,6178.1114,287.6088,-281.5791,0.4402,-97.903515,128.7107,247.1245,1.9200,26,1,300,340012,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|46|115,115,114593736,46,2026-03-30,1,2169,21,44,8,3444.9358,3400.9179,151.3112,2.9580,4.449128,78.2940,164.0446,2.0952,1,1,210,340013,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|47|115,115,114593736,47,2026-03-30,1,2169,20,36,7,3063.7248,2756.3896,2076.0504,3.5919,75.317742,85.1035,153.1862,1.8000,2,1,190,340014,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|48|115,115,114593736,48,2026-03-30,1,2169,20,36,8,5097.6231,5053.6052,-553.6916,3.3295,-10.956368,141.6006,254.8812,1.8000,1,1,190,340015,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|49|115,115,114593736,49,2026-03-30,1,2169,21,29,8,3275.6992,3275.6992,-662.7042,0.3433,-20.230922,112.9551,155.9857,1.3810,0,1,210,340016,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|5|115,115,114593736,5,2026-03-30,1,2170,14,19,6,889.2958,889.2958,395.0268,0.1690,44.420175,46.8050,63.5211,1.3571,0,1,91,340017,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|6|115,115,114593736,6,2026-03-30,1,2170,10,13,5,1084.5728,1084.5728,-935.2279,0.0000,-86.230074,83.4287,108.4573,1.3000,0,1,45,340018,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|7|115,115,114593736,7,2026-03-30,1,2170,18,30,8,3305.5194,3305.5194,-2411.7500,0.1937,-72.961304,110.1840,183.6400,1.6667,0,1,153,340019,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|8|115,115,114593736,8,2026-03-30,1,2170,15,23,6,7215.1607,7215.1607,-6068.9876,15.7798,-84.114379,313.7026,481.0107,1.5333,0,1,105,340020,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593736|9|115,115,114593736,9,2026-03-30,1,2170,24,42,8,2231.1958,2231.1958,-1283.7194,0.7219,-57.535041,53.1237,92.9665,1.7500,0,1,276,340021,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|1|115,115,114593768,1,2026-03-30,1,2169,4,4,2,278.9952,278.9952,-121.0048,0.0000,-43.371652,69.7488,69.7488,1.0000,0,1,6,340022,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|10|115,115,114593768,10,2026-03-30,1,2169,26,33,6,6927.1993,6927.1993,4341.4994,0.0000,62.673228,209.9151,266.4307,1.2692,0,1,325,340023,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|11|115,115,114593768,11,2026-03-30,1,2170,16,17,3,4450.3733,4450.3733,2831.0600,0.0000,63.613989,261.7867,278.1483,1.0625,0,1,120,340024,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|12|115,115,114593768,12,2026-03-30,1,2170,17,18,3,5239.4436,5239.4436,-2318.6057,0.0000,-44.252899,291.0802,308.2026,1.0588,0,1,136,340025,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|13|115,115,114593768,13,2026-03-30,1,2170,15,17,4,3592.5985,3592.5985,-2166.7698,0.0000,-60.312051,211.3293,239.5066,1.1333,0,1,105,340026,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|14|115,115,114593768,14,2026-03-30,1,2170,28,35,8,5799.1778,5799.1778,-2308.8962,0.0000,-39.814199,165.6908,207.1135,1.2500,0,1,378,340027,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|15|115,115,114593768,15,2026-03-30,1,2170,24,34,7,5491.6536,5491.6536,557.6869,0.0000,10.155172,161.5192,228.8189,1.4167,0,1,276,340028,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|16|115,115,114593768,16,2026-03-30,1,2170,20,23,4,4949.4059,4949.4059,-2818.7710,0.0000,-56.951704,215.1916,247.4703,1.1500,0,1,190,340029,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|17|115,115,114593768,17,2026-03-30,1,2170,22,41,11,5713.0022,5713.0022,2391.4639,0.0000,41.860022,139.3415,259.6819,1.8636,0,1,231,340030,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|18|115,115,114593768,18,2026-03-30,1,2170,22,26,5,3885.9276,3885.9276,2884.0823,0.3521,74.218632,149.4588,176.6331,1.1818,0,1,231,340031,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|19|115,115,114593768,19,2026-03-30,1,2170,20,26,6,3204.7816,3204.7816,2082.2306,0.3169,64.972621,123.2608,160.2391,1.3000,0,1,190,340032,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|2|115,115,114593768,2,2026-03-30,1,2169,10,11,3,2962.5222,10.0000,-80.0000,0.0000,-800.000000,269.3202,296.2522,1.1000,10,1,45,340033,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|20|115,115,114593768,20,2026-03-30,1,2170,21,33,7,4580.9219,4580.9219,-4340.1771,0.2993,-94.744621,138.8158,218.1391,1.5714,0,1,210,340034,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|21|115,115,114593768,21,2026-03-30,1,2170,21,34,8,3529.0611,3529.0611,1844.7964,0.3874,52.274425,103.7959,168.0505,1.6190,0,1,210,340035,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|22|115,115,114593768,22,2026-03-30,1,2170,27,39,8,3736.5563,3736.5563,-1541.4679,1.7431,-41.253704,95.8091,138.3910,1.4444,0,1,351,340036,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
114593768|23|115,115,114593768,23,2026-03-30,1,2170,19,25,7,3212.0839,3212.0839,-2411.6707,0.9160,-75.081187,128.4834,169.0570,1.3158,0,1,171,340037,A168_HF9F_20260827_0900,2026-08-27 09:00:00,35
