round_key,table_id,shoe_key,round_seq,biz_date,n_dealer_id,dealer_id_min,n_members,n_bets,n_bet_family,stake,validbet,ggr,rebate,hold_pct,stake_per_bet,stake_per_member,bets_per_member,n_zero_validbet,is_multiparty,n_member_pairs,audit_rn,run_id,snapshot_sync_time,batch_id
1230176|53|912,912,1230176,53,2026-05-07,1,-1,13,16,5,1205.5873,995.5254,-1037.8517,0.0000,-104.251652,75.3492,92.7375,1.2308,1,1,78,2030001,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230176|54|912,912,1230176,54,2026-05-07,1,-1,6,7,3,184.8179,184.8179,-21.2192,0.0000,-11.481154,26.4026,30.8030,1.1667,0,1,15,2030002,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230176|55|912,912,1230176,55,2026-05-07,1,-1,12,15,3,851.5299,537.2667,-470.1276,0.0101,-87.503577,56.7687,70.9608,1.2500,2,1,66,2030003,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230176|6|912,912,1230176,6,2026-05-07,1,-1,4,5,3,264.4453,264.4453,-162.5539,0.0000,-61.469748,52.8891,66.1113,1.2500,0,1,6,2030004,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230176|7|912,912,1230176,7,2026-05-07,1,-1,4,4,2,451.2123,0.0000,0.0000,0.0000,,112.8031,112.8031,1.0000,4,1,6,2030005,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230176|8|912,912,1230176,8,2026-05-07,1,-1,1,1,1,19.7187,19.7187,-19.7187,0.0000,-100.000000,19.7187,19.7187,1.0000,0,0,0,2030006,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230176|9|912,912,1230176,9,2026-05-07,1,-1,5,5,2,143.0021,143.0021,-53.8091,0.0000,-37.628191,28.6004,28.6004,1.0000,0,1,10,2030007,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230214|10|912,912,1230214,10,2026-05-07,1,-1,1,1,1,51.8914,51.8914,-49.2969,0.0000,-95.000000,51.8914,51.8914,1.0000,0,0,0,2030008,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230214|11|912,912,1230214,11,2026-05-07,1,-1,2,2,1,130.8100,130.8100,130.8100,0.0000,100.000000,65.4050,65.4050,1.0000,0,1,1,2030009,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
1230214|13|912,912,1230214,13,2026-05-07,1,-1,3,3,2,36.3240,36.3240,26.2052,0.0000,72.142857,12.1080,12.1080,1.0000,0,1,3,2030010,A168_HF9F_20260827_0900,2026-08-27 09:00:00,204
