ym,bet09,commission,bet10,n,equal_n,unequal_n,b16_nonzero_n,b41_nonzero_n,avg_b16,avg_b41,avg_diff,p50_b16,p50_b41,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hiturn,roi_non_hiturn,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hiturn,avg_stake_non_hiturn,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hiturn,hold_rate,hold_rate_hiturn,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hiturn,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hiturn,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2026-03-01,Banker,0,8,94219,9449,84770,378,84770,0.0176640593,780.8972181832,-780.8795541239,0.0,100.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,3,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,77,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,1,20564,2023,18541,31,18541,0.0001540556,273.2255640926,-273.2254100370,0.0,74.8888931274414,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,1,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,78,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,13,94654,9655,84999,8813,84999,0.4804397437,413.5078654890,-413.0274257453,0.0,100.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,1,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,79,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,14,20130,2040,18090,625,18090,0.1598114754,1188.3605067064,-1188.2006952310,0.0,400.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,2,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,80,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,16,27723,2643,25080,6651,25080,0.5255574072,158.3261732136,-157.8006158064,0.0,30.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,1,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,81,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,17,1283,161,1122,0,1122,0E-10,408125.9103663289,-408125.9103663289,0.0,50000.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,2,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,82,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,18,2939,292,2647,0,2647,0E-10,133691.3228989452,-133691.3228989452,0.0,50000.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,2,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,83,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,19,2518,264,2254,447,2254,2.1107930898,972.8230738681,-970.7122807784,0.0,40.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,1,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,84,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,20,2072,196,1876,76,1876,0.0162258687,162.1899131274,-162.1736872587,0.0,50.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,1,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,85,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,22,164,18,146,0,146,0E-10,28.7469512195,-28.7469512195,0.0,20.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,5,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,86,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,23,717,80,637,0,637,0E-10,167882.2043235704,-167882.2043235704,0.0,100000.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,2,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,87,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,24,81018,7908,73110,0,73110,0E-10,711.2405761683,-711.2405761683,0.0,80.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,3,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,88,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,25,776,70,706,0,706,0E-10,25662.5161082474,-25662.5161082474,0.0,4806.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,3,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,89,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,26,5,0,5,0,5,0E-10,41.0000000000,-41.0000000000,0.0,40.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,4,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,90,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2026-03-01,Banker,1,27,14369,1464,12905,0,12905,0E-10,607.4870206695,-607.4870206695,0.0,200.0,13436093473.3333,12101545164.6445,225932201.2126,124713543,6048562,-0.01681532,,-0.01681532,-0.01742716,-225932201.2126,13436093473.3333,OK,8220755.8918,9199860.2962,4.0013,95.9987,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,4.001283,4.042136,4.252868,4.666985,4.496035,95.998717,95.957864,95.747132,95.333015,95.503965,4.9901,47394625.1681,43234853.3833,170316820.1526,174476591.9375,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,216732340.9164,11606300486.2161,217711445.3207,208511585.0246,979104.4043,0.01620348,0.01551877,9199860.2962,208511585.0246,0.01551877,9199860.2962,9381979.6473,9615816.7414,9858968.4371,9338000.0461,208511585.0246,0.01551877,47394625.1681,43234853.3833,170316820.1526,174476591.9375,0.01267607,0.01298566,0.00007287,107.7356,2000.7309,37.3530,1625411.5195,1831.5313,96662542.9736,43514.8345,,107.7356,5.1431,15.4907,52.3519,179.9902,345.3716,1499.1246,12.8578,-2.2009,22.295464,96.775988,6.954874,30,300,1326575,23,0E-8,0.01681532,,0.00067931,0.040378,0.900674,0.077531,,2026-03-21,2026-08-06,139,123357,4007,139,1.000000,,1.053617,0.745419,1,0.0,0.0,0.0,0.0,0.0,0.0,n_rounds>=30,2999,2999,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0007571,A 净亏最大十分位 · 优先复核,91,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
